!9/11/2017.2:20:37.PM
!RF.CORRECTION.OFF
!AVERAGING.OFF
!IF.BANDWIDTH: 1KHZ
!NUMBER.OF.TRACES: 4
!TRACE:       	TRACE.1           	TRACE.2           	TRACE.3           	TRACE.4           
!PARAMETER:   	S21               	S12               	S21               	S22               
!GRAPH:       	LOGMAG.PHASE      	LOGMAG            	LOGMAG            	LOGMAG            
!SMOOTHING:   	OFF               	OFF               	OFF               	OFF               
!TIMEDOMAIN:  	NOT.INSTALLED     	NOT.INSTALLED     	NOT.INSTALLED     	NOT.INSTALLED     
PNT	FREQ1.GHZ	LOGMAG1	PHASE1.DEG	FREQ2.GHZ	LOGMAG2	FREQ3.GHZ	LOGMAG3	FREQ4.GHZ	LOGMAG4
396	0.245949005	-2.028545E+000	65.7519000	0.245949005	-6.314155E+001	0.245949005	-2.028545E+000	0.245949005	3.346073E-001
397	0.247951190	-2.225679E+000	58.9904900	0.247951190	-6.254578E+001	0.247951190	-2.225679E+000	0.247951190	5.514225E-001
398	0.249969674	-2.467597E+000	52.4476400	0.249969674	-5.976315E+001	0.249969674	-2.467597E+000	0.249969674	8.625997E-001
399	0.252004590	-2.634742E+000	45.9448400	0.252004590	-5.804478E+001	0.252004590	-2.634742E+000	0.252004590	1.247274E+000
400	0.254056071	-2.796959E+000	39.2620200	0.254056071	-6.008415E+001	0.254056071	-2.796959E+000	0.254056071	1.695171E+000
401	0.256124253	-2.978912E+000	32.4054400	0.256124253	-5.915587E+001	0.256124253	-2.978912E+000	0.256124253	2.173968E+000
402	0.258209271	-3.131840E+000	25.6578700	0.258209271	-5.602035E+001	0.258209271	-3.131840E+000	0.258209271	2.680381E+000
403	0.260311262	-3.297581E+000	18.6688800	0.260311262	-5.353764E+001	0.260311262	-3.297581E+000	0.260311262	3.195505E+000
404	0.262430365	-3.451810E+000	11.6810700	0.262430365	-5.412865E+001	0.262430365	-3.451810E+000	0.262430365	3.705111E+000
405	0.264566719	-3.598359E+000	4.5508790	0.264566719	-5.519713E+001	0.264566719	-3.598359E+000	0.264566719	4.211347E+000
406	0.266720464	-3.730613E+000	-2.7085270	0.266720464	-5.423199E+001	0.266720464	-3.730613E+000	0.266720464	4.704197E+000
407	0.268891742	-3.877852E+000	-10.2316300	0.268891742	-5.190344E+001	0.268891742	-3.877852E+000	0.268891742	5.182248E+000
408	0.271080696	-4.045865E+000	-17.6171700	0.271080696	-5.288422E+001	0.271080696	-4.045865E+000	0.271080696	5.642724E+000
409	0.273287469	-4.186849E+000	-25.1597100	0.273287469	-5.502403E+001	0.273287469	-4.186849E+000	0.273287469	6.086441E+000
410	0.275512207	-4.342809E+000	-32.9190800	0.275512207	-5.211623E+001	0.275512207	-4.342809E+000	0.275512207	6.503925E+000
411	0.277755055	-4.511895E+000	-40.6320600	0.277755055	-4.926392E+001	0.277755055	-4.511895E+000	0.277755055	6.913300E+000
412	0.280016162	-4.666191E+000	-48.5507600	0.280016162	-5.010389E+001	0.280016162	-4.666191E+000	0.280016162	7.306145E+000
413	0.282295676	-4.827548E+000	-56.4686100	0.282295676	-4.952593E+001	0.282295676	-4.827548E+000	0.282295676	7.683368E+000
414	0.284593746	-4.996262E+000	-64.6015900	0.284593746	-4.878328E+001	0.284593746	-4.996262E+000	0.284593746	8.042171E+000
415	0.286910524	-5.173261E+000	-72.7834600	0.286910524	-4.904707E+001	0.286910524	-5.173261E+000	0.286910524	8.373991E+000
416	0.289246162	-5.355143E+000	-81.0668500	0.289246162	-4.901236E+001	0.289246162	-5.355143E+000	0.289246162	8.661050E+000
417	0.291600814	-5.530768E+000	-89.5400900	0.291600814	-4.939366E+001	0.291600814	-5.530768E+000	0.291600814	8.906023E+000
418	0.293974635	-5.716838E+000	-98.0287900	0.293974635	-5.093042E+001	0.293974635	-5.716838E+000	0.293974635	9.112759E+000
419	0.296367779	-5.932794E+000	-106.8938000	0.296367779	-5.132710E+001	0.296367779	-5.932794E+000	0.296367779	9.292025E+000
420	0.298780406	-6.201302E+000	-115.7032000	0.298780406	-5.191295E+001	0.298780406	-6.201302E+000	0.298780406	9.443702E+000
421	0.301212673	-6.501106E+000	-124.4183000	0.301212673	-5.358314E+001	0.301212673	-6.501106E+000	0.301212673	9.577477E+000
422	0.303664740	-6.783328E+000	-132.8996000	0.303664740	-5.485460E+001	0.303664740	-6.783328E+000	0.303664740	9.686687E+000
423	0.306136768	-7.091539E+000	-141.3432000	0.306136768	-5.543921E+001	0.306136768	-7.091539E+000	0.306136768	9.775092E+000
424	0.308628920	-7.322309E+000	-149.9129000	0.308628920	-5.616533E+001	0.308628920	-7.322309E+000	0.308628920	9.841996E+000
425	0.311141361	-7.616772E+000	-158.9504000	0.311141361	-5.612796E+001	0.311141361	-7.616772E+000	0.311141361	9.880753E+000
426	0.313674254	-7.983048E+000	-167.9864000	0.313674254	-5.635061E+001	0.313674254	-7.983048E+000	0.313674254	9.902163E+000
427	0.316227766	-8.410408E+000	-176.4012000	0.316227766	-5.908449E+001	0.316227766	-8.410408E+000	0.316227766	9.897393E+000
428	0.318802066	-8.770524E+000	175.9763000	0.318802066	-6.127721E+001	0.318802066	-8.770524E+000	0.318802066	9.870639E+000
429	0.321397322	-9.009270E+000	167.7038000	0.321397322	-5.838821E+001	0.321397322	-9.009270E+000	0.321397322	9.819215E+000
430	0.324013705	-9.356350E+000	159.4773000	0.324013705	-5.848283E+001	0.324013705	-9.356350E+000	0.324013705	9.745230E+000
431	0.326651387	-9.618576E+000	151.3244000	0.326651387	-6.077179E+001	0.326651387	-9.618576E+000	0.326651387	9.640920E+000
432	0.329310542	-9.945443E+000	142.8176000	0.329310542	-6.208754E+001	0.329310542	-9.945443E+000	0.329310542	9.516752E+000
433	0.331991344	-1.027958E+001	135.0333000	0.331991344	-5.869221E+001	0.331991344	-1.027958E+001	0.331991344	9.362551E+000
434	0.334693969	-1.049028E+001	127.3557000	0.334693969	-6.135337E+001	0.334693969	-1.049028E+001	0.334693969	9.183833E+000
435	0.337418596	-1.070523E+001	119.2743000	0.337418596	-6.129373E+001	0.337418596	-1.070523E+001	0.337418596	8.980942E+000
436	0.340165403	-1.082999E+001	110.8510000	0.340165403	-6.044452E+001	0.340165403	-1.082999E+001	0.340165403	8.741242E+000
437	0.342934570	-1.096719E+001	102.0266000	0.342934570	-6.945255E+001	0.342934570	-1.096719E+001	0.342934570	8.479503E+000
438	0.345726281	-1.115880E+001	92.8260000	0.345726281	-6.735887E+001	0.345726281	-1.115880E+001	0.345726281	8.185337E+000
439	0.348540718	-1.135103E+001	83.7627200	0.348540718	-6.572336E+001	0.348540718	-1.135103E+001	0.348540718	7.860688E+000
440	0.351378066	-1.156202E+001	74.6948800	0.351378066	-6.785565E+001	0.351378066	-1.156202E+001	0.351378066	7.503328E+000
441	0.354238512	-1.173090E+001	65.8628700	0.354238512	-6.286034E+001	0.354238512	-1.173090E+001	0.354238512	7.104854E+000
442	0.357122244	-1.187836E+001	57.0117200	0.357122244	-6.048420E+001	0.357122244	-1.187836E+001	0.357122244	6.677998E+000
443	0.360029451	-1.195605E+001	47.6435700	0.360029451	-6.574675E+001	0.360029451	-1.195605E+001	0.360029451	6.215687E+000
444	0.362960325	-1.208321E+001	37.9461100	0.362960325	-6.359528E+001	0.362960325	-1.208321E+001	0.362960325	5.715634E+000
445	0.365915058	-1.226006E+001	28.3866600	0.365915058	-6.527944E+001	0.365915058	-1.226006E+001	0.365915058	5.200511E+000
446	0.368893844	-1.238722E+001	18.5481500	0.368893844	-6.493819E+001	0.368893844	-1.238722E+001	0.368893844	4.657793E+000
447	0.371896880	-1.255181E+001	8.5981950	0.371896880	-6.840028E+001	0.371896880	-1.255181E+001	0.371896880	4.111036E+000
448	0.374924363	-1.274017E+001	-1.0863560	0.374924363	-6.982712E+001	0.374924363	-1.274017E+001	0.374924363	3.594289E+000
449	0.377976491	-1.282592E+001	-10.8580400	0.377976491	-6.301149E+001	0.377976491	-1.282592E+001	0.377976491	3.135422E+000
450	0.381053465	-1.292402E+001	-21.1090000	0.381053465	-7.295293E+001	0.381053465	-1.292402E+001	0.381053465	2.790102E+000
451	0.384155488	-1.302674E+001	-31.6548900	0.384155488	-6.633721E+001	0.384155488	-1.302674E+001	0.384155488	2.611389E+000
452	0.387282764	-1.314783E+001	-42.3767900	0.387282764	-6.205711E+001	0.387282764	-1.314783E+001	0.387282764	2.628164E+000
453	0.390435497	-1.329338E+001	-53.3446300	0.390435497	-6.697104E+001	0.390435497	-1.329338E+001	0.390435497	2.861583E+000
454	0.393613896	-1.342049E+001	-64.2480200	0.393613896	-6.416795E+001	0.393613896	-1.342049E+001	0.393613896	3.287463E+000
455	0.396818169	-1.356821E+001	-75.6316500	0.396818169	-6.535262E+001	0.396818169	-1.356821E+001	0.396818169	3.863770E+000
456	0.400048527	-1.375888E+001	-86.9817100	0.400048527	-7.867536E+001	0.400048527	-1.375888E+001	0.400048527	4.526175E+000
457	0.403305183	-1.395938E+001	-98.6873700	0.403305183	-6.716209E+001	0.403305183	-1.395938E+001	0.403305183	5.229449E+000
458	0.406588349	-1.419164E+001	-110.3418000	0.406588349	-6.778693E+001	0.406588349	-1.419164E+001	0.406588349	5.934563E+000
459	0.409898243	-1.447683E+001	-121.9740000	0.409898243	-6.288288E+001	0.409898243	-1.447683E+001	0.409898243	6.628404E+000
460	0.413235081	-1.472604E+001	-133.2477000	0.413235081	-6.533138E+001	0.413235081	-1.472604E+001	0.413235081	7.281981E+000
461	0.416599083	-1.494005E+001	-145.3316000	0.416599083	-6.470480E+001	0.416599083	-1.494005E+001	0.416599083	7.890506E+000
462	0.419990471	-1.527493E+001	-157.5922000	0.419990471	-7.545711E+001	0.419990471	-1.527493E+001	0.419990471	8.451256E+000
463	0.423409466	-1.559528E+001	-169.3745000	0.423409466	-6.635770E+001	0.423409466	-1.559528E+001	0.423409466	8.957191E+000
464	0.426856295	-1.601091E+001	178.5170000	0.426856295	-7.524065E+001	0.426856295	-1.601091E+001	0.426856295	9.416603E+000
465	0.430331182	-1.634919E+001	167.0377000	0.430331182	-7.043561E+001	0.430331182	-1.634919E+001	0.430331182	9.827504E+000
466	0.433834358	-1.660719E+001	154.6302000	0.433834358	-7.161447E+001	0.433834358	-1.660719E+001	0.433834358	1.018691E+001
467	0.437366052	-1.699903E+001	142.1998000	0.437366052	-6.700392E+001	0.437366052	-1.699903E+001	0.437366052	1.049866E+001
468	0.440926496	-1.748442E+001	129.3710000	0.440926496	-6.708179E+001	0.440926496	-1.748442E+001	0.440926496	1.076834E+001
469	0.444515925	-1.802248E+001	116.5945000	0.444515925	-6.489992E+001	0.444515925	-1.802248E+001	0.444515925	1.100059E+001
470	0.448134573	-1.869904E+001	104.7151000	0.448134573	-6.955004E+001	0.448134573	-1.869904E+001	0.448134573	1.118804E+001
471	0.451782680	-1.937418E+001	94.3902700	0.451782680	-6.151819E+001	0.451782680	-1.937418E+001	0.451782680	1.134366E+001
472	0.455460485	-1.995775E+001	83.8189400	0.455460485	-6.430417E+001	0.455460485	-1.995775E+001	0.455460485	1.145965E+001
473	0.459168230	-2.043755E+001	75.4396700	0.459168230	-6.429226E+001	0.459168230	-2.043755E+001	0.459168230	1.154754E+001
474	0.462906158	-2.060011E+001	65.7316200	0.462906158	-6.162811E+001	0.462906158	-2.060011E+001	0.462906158	1.158886E+001
475	0.466674515	-2.074417E+001	53.9351900	0.466674515	-6.421573E+001	0.466674515	-2.074417E+001	0.466674515	1.159948E+001
476	0.470473549	-2.103889E+001	43.4259500	0.470473549	-5.939199E+001	0.470473549	-2.103889E+001	0.470473549	1.157556E+001
477	0.474303509	-2.113482E+001	31.2698100	0.474303509	-6.332542E+001	0.474303509	-2.113482E+001	0.474303509	1.151059E+001
478	0.478164648	-2.167400E+001	20.1909500	0.478164648	-6.680605E+001	0.478164648	-2.167400E+001	0.478164648	1.140985E+001
479	0.482057220	-2.188006E+001	10.4118500	0.482057220	-6.354481E+001	0.482057220	-2.188006E+001	0.482057220	1.126447E+001
480	0.485981479	-2.181900E+001	-1.5936840	0.485981479	-6.849580E+001	0.485981479	-2.181900E+001	0.485981479	1.107518E+001
481	0.489937684	-2.216115E+001	-15.2112200	0.489937684	-6.936274E+001	0.489937684	-2.216115E+001	0.489937684	1.083170E+001
482	0.493926096	-2.255249E+001	-26.2423000	0.493926096	-6.856795E+001	0.493926096	-2.255249E+001	0.493926096	1.052903E+001
483	0.497946975	-2.274355E+001	-38.4784100	0.497946975	-7.473134E+001	0.497946975	-2.274355E+001	0.497946975	1.017908E+001
484	0.502000587	-2.317031E+001	-50.2182400	0.502000587	-6.041362E+001	0.502000587	-2.317031E+001	0.502000587	9.764447E+000
485	0.506087199	-2.332042E+001	-61.0246900	0.506087199	-6.057346E+001	0.506087199	-2.332042E+001	0.506087199	9.278464E+000
486	0.510207078	-2.334983E+001	-72.6809400	0.510207078	-5.816677E+001	0.510207078	-2.334983E+001	0.510207078	8.731855E+000
487	0.514360495	-2.356585E+001	-84.8737600	0.514360495	-5.605186E+001	0.514360495	-2.356585E+001	0.514360495	8.136234E+000
488	0.518547724	-2.365951E+001	-96.7840800	0.518547724	-5.467827E+001	0.518547724	-2.365951E+001	0.518547724	7.510145E+000
489	0.522769040	-2.362368E+001	-109.4686000	0.522769040	-5.490238E+001	0.522769040	-2.362368E+001	0.522769040	6.914444E+000
490	0.527024720	-2.369441E+001	-122.7529000	0.527024720	-5.306847E+001	0.527024720	-2.369441E+001	0.527024720	6.404181E+000
491	0.531315044	-2.382921E+001	-136.0261000	0.531315044	-5.183000E+001	0.531315044	-2.382921E+001	0.531315044	6.073849E+000
492	0.535640294	-2.402000E+001	-149.3884000	0.535640294	-5.249606E+001	0.535640294	-2.402000E+001	0.535640294	6.006893E+000
493	0.540000754	-2.420254E+001	-162.8094000	0.540000754	-5.257726E+001	0.540000754	-2.420254E+001	0.540000754	6.233745E+000
494	0.544396711	-2.451675E+001	-175.7884000	0.544396711	-5.242916E+001	0.544396711	-2.451675E+001	0.544396711	6.710721E+000
495	0.548828455	-2.486783E+001	171.5844000	0.548828455	-5.238174E+001	0.548828455	-2.486783E+001	0.548828455	7.356794E+000
496	0.553296275	-2.501132E+001	161.3140000	0.553296275	-5.125553E+001	0.553296275	-2.501132E+001	0.553296275	8.085125E+000
497	0.557800467	-2.494847E+001	150.4096000	0.557800467	-5.182805E+001	0.557800467	-2.494847E+001	0.557800467	8.837221E+000
498	0.562341325	-2.456361E+001	139.8260000	0.562341325	-4.929462E+001	0.562341325	-2.456361E+001	0.562341325	9.573211E+000
499	0.566919149	-2.373339E+001	127.1713000	0.566919149	-4.882095E+001	0.566919149	-2.373339E+001	0.566919149	1.026540E+001
500	0.571534240	-2.303741E+001	108.2117000	0.571534240	-4.719270E+001	0.571534240	-2.303741E+001	0.571534240	1.091277E+001
501	0.576186900	-2.285887E+001	88.1316000	0.576186900	-4.740820E+001	0.576186900	-2.285887E+001	0.576186900	1.149438E+001
502	0.580877436	-2.292914E+001	69.1167300	0.580877436	-4.738184E+001	0.580877436	-2.292914E+001	0.580877436	1.202881E+001
503	0.585606156	-2.314557E+001	49.7575600	0.585606156	-4.701749E+001	0.585606156	-2.314557E+001	0.585606156	1.250226E+001
504	0.590373371	-2.368370E+001	32.5294100	0.590373371	-4.809369E+001	0.590373371	-2.368370E+001	0.590373371	1.293349E+001
505	0.595179395	-2.395565E+001	15.9157000	0.595179395	-4.586191E+001	0.595179395	-2.395565E+001	0.595179395	1.329812E+001
506	0.600024542	-2.437655E+001	-0.8541511	0.600024542	-4.607809E+001	0.600024542	-2.437655E+001	0.600024542	1.361486E+001
507	0.604909132	-2.477419E+001	-17.1237500	0.604909132	-4.467179E+001	0.604909132	-2.477419E+001	0.604909132	1.387771E+001
508	0.609833486	-2.517020E+001	-34.8963500	0.609833486	-4.356686E+001	0.609833486	-2.517020E+001	0.609833486	1.407596E+001
509	0.614797927	-2.572866E+001	-52.2364600	0.614797927	-4.319192E+001	0.614797927	-2.572866E+001	0.614797927	1.420957E+001
510	0.619802782	-2.658679E+001	-66.3015400	0.619802782	-4.257896E+001	0.619802782	-2.658679E+001	0.619802782	1.427028E+001
511	0.624848380	-2.707214E+001	-79.6223100	0.624848380	-4.255518E+001	0.624848380	-2.707214E+001	0.624848380	1.424899E+001
512	0.629935052	-2.748070E+001	-90.7412900	0.629935052	-4.130627E+001	0.629935052	-2.748070E+001	0.629935052	1.411656E+001
513	0.635063133	-2.744474E+001	-101.3601000	0.635063133	-4.084520E+001	0.635063133	-2.744474E+001	0.635063133	1.388709E+001
514	0.640232960	-2.660263E+001	-112.1310000	0.640232960	-4.025896E+001	0.640232960	-2.660263E+001	0.640232960	1.353563E+001
515	0.645444872	-2.514602E+001	-131.5863000	0.645444872	-4.033115E+001	0.645444872	-2.514602E+001	0.645444872	1.308236E+001
516	0.650699213	-2.476408E+001	-155.6317000	0.650699213	-4.183702E+001	0.650699213	-2.476408E+001	0.650699213	1.253689E+001
517	0.655996328	-2.499645E+001	-178.2135000	0.655996328	-4.420412E+001	0.655996328	-2.499645E+001	0.655996328	1.190419E+001
518	0.661336565	-2.530327E+001	160.8866000	0.661336565	-4.540292E+001	0.661336565	-2.530327E+001	0.661336565	1.118797E+001
519	0.666720275	-2.547334E+001	139.3319000	0.666720275	-4.550793E+001	0.666720275	-2.547334E+001	0.666720275	1.043027E+001
520	0.672147811	-2.609959E+001	117.8918000	0.672147811	-4.618005E+001	0.672147811	-2.609959E+001	0.672147811	9.706453E+000
521	0.677619532	-2.686515E+001	98.3293800	0.677619532	-4.592030E+001	0.677619532	-2.686515E+001	0.677619532	9.124668E+000
522	0.683135795	-2.758296E+001	77.8110300	0.683135795	-4.691983E+001	0.683135795	-2.758296E+001	0.683135795	8.815051E+000
523	0.688696965	-2.859458E+001	62.0491300	0.688696965	-4.823418E+001	0.688696965	-2.859458E+001	0.688696965	8.866502E+000
524	0.694303406	-2.923551E+001	45.2390900	0.694303406	-4.696720E+001	0.694303406	-2.923551E+001	0.694303406	9.292685E+000
525	0.699955487	-2.961664E+001	30.1160400	0.699955487	-4.672171E+001	0.699955487	-2.961664E+001	0.699955487	9.977167E+000
526	0.705653580	-3.026819E+001	13.0388000	0.705653580	-4.653607E+001	0.705653580	-3.026819E+001	0.705653580	1.082102E+001
527	0.711398059	-3.039300E+001	-1.8052880	0.711398059	-4.611895E+001	0.711398059	-3.039300E+001	0.711398059	1.170488E+001
528	0.717189302	-3.087885E+001	-18.9724600	0.717189302	-4.566082E+001	0.717189302	-3.087885E+001	0.717189302	1.257050E+001
529	0.723027689	-3.061438E+001	-32.8844800	0.723027689	-4.471982E+001	0.723027689	-3.061438E+001	0.723027689	1.337798E+001
530	0.728913605	-3.094510E+001	-52.7177300	0.728913605	-4.379919E+001	0.728913605	-3.094510E+001	0.728913605	1.409032E+001
531	0.734847436	-3.064700E+001	-66.4308900	0.734847436	-4.308669E+001	0.734847436	-3.064700E+001	0.734847436	1.470401E+001
532	0.740829572	-3.059212E+001	-86.2470800	0.740829572	-4.236101E+001	0.740829572	-3.059212E+001	0.740829572	1.521213E+001
533	0.746860406	-3.062310E+001	-106.8824000	0.746860406	-4.137553E+001	0.746860406	-3.062310E+001	0.746860406	1.558970E+001
534	0.752940336	-3.060656E+001	-124.4043000	0.752940336	-4.221115E+001	0.752940336	-3.060656E+001	0.752940336	1.584367E+001
535	0.759069760	-3.061708E+001	-140.6019000	0.759069760	-4.177652E+001	0.759069760	-3.061708E+001	0.759069760	1.596601E+001
536	0.765249081	-3.041382E+001	-161.5807000	0.765249081	-4.090935E+001	0.765249081	-3.041382E+001	0.765249081	1.596892E+001
537	0.771478707	-2.975008E+001	177.7482000	0.771478707	-4.069269E+001	0.771478707	-2.975008E+001	0.771478707	1.584220E+001
538	0.777759045	-2.945469E+001	157.9135000	0.777759045	-4.038293E+001	0.777759045	-2.945469E+001	0.777759045	1.559883E+001
539	0.784090509	-2.923600E+001	136.9331000	0.784090509	-4.050470E+001	0.784090509	-2.923600E+001	0.784090509	1.524551E+001
540	0.790473516	-2.854652E+001	114.7345000	0.790473516	-3.965116E+001	0.790473516	-2.854652E+001	0.790473516	1.479738E+001
541	0.796908485	-2.859955E+001	88.6509400	0.796908485	-3.897374E+001	0.796908485	-2.859955E+001	0.796908485	1.425612E+001
542	0.803395838	-2.837178E+001	63.5265800	0.803395838	-3.888712E+001	0.803395838	-2.837178E+001	0.803395838	1.365532E+001
543	0.809936002	-2.879123E+001	40.1804900	0.809936002	-3.791888E+001	0.809936002	-2.879123E+001	0.809936002	1.303320E+001
544	0.816529408	-2.866586E+001	15.2519400	0.816529408	-3.731780E+001	0.816529408	-2.866586E+001	0.816529408	1.244758E+001
545	0.823176489	-2.884494E+001	-8.1577880	0.823176489	-3.663393E+001	0.823176489	-2.884494E+001	0.823176489	1.201330E+001
546	0.829877681	-2.915024E+001	-34.0099300	0.829877681	-3.632368E+001	0.829877681	-2.915024E+001	0.829877681	1.182861E+001
547	0.836633425	-2.943525E+001	-56.7883900	0.836633425	-3.560361E+001	0.836633425	-2.943525E+001	0.836633425	1.199433E+001
548	0.843444165	-2.945043E+001	-81.4048400	0.843444165	-3.525914E+001	0.843444165	-2.945043E+001	0.843444165	1.247227E+001
549	0.850310349	-3.007290E+001	-105.8912000	0.850310349	-3.523610E+001	0.850310349	-3.007290E+001	0.850310349	1.316745E+001
550	0.857232428	-3.075867E+001	-128.2454000	0.857232428	-3.524653E+001	0.857232428	-3.075867E+001	0.857232428	1.394359E+001
551	0.864210858	-3.116819E+001	-148.5316000	0.864210858	-3.521911E+001	0.864210858	-3.116819E+001	0.864210858	1.468432E+001
552	0.871246096	-3.140588E+001	-169.6451000	0.871246096	-3.538167E+001	0.871246096	-3.140588E+001	0.871246096	1.534475E+001
553	0.878338606	-3.163446E+001	171.3677000	0.878338606	-3.579717E+001	0.878338606	-3.163446E+001	0.878338606	1.588331E+001
554	0.885488853	-3.149692E+001	148.8481000	0.885488853	-3.524912E+001	0.885488853	-3.149692E+001	0.885488853	1.631041E+001
555	0.892697308	-3.132220E+001	130.1204000	0.892697308	-3.560893E+001	0.892697308	-3.132220E+001	0.892697308	1.662523E+001
556	0.899964445	-3.051391E+001	109.0762000	0.899964445	-3.570200E+001	0.899964445	-3.051391E+001	0.899964445	1.683446E+001
557	0.907290741	-2.981979E+001	83.3158000	0.907290741	-3.548244E+001	0.907290741	-2.981979E+001	0.907290741	1.694551E+001
558	0.914676678	-2.952240E+001	56.6412400	0.914676678	-3.485890E+001	0.914676678	-2.952240E+001	0.914676678	1.696191E+001
559	0.922122741	-2.916568E+001	30.5084900	0.922122741	-3.399382E+001	0.922122741	-2.916568E+001	0.922122741	1.688326E+001
560	0.929629419	-2.881995E+001	1.7269120	0.929629419	-3.256871E+001	0.929629419	-2.881995E+001	0.929629419	1.670242E+001
561	0.937197208	-2.864015E+001	-26.4897700	0.937197208	-3.140589E+001	0.937197208	-2.864015E+001	0.937197208	1.640455E+001
562	0.944826602	-2.888133E+001	-55.8908500	0.944826602	-3.071895E+001	0.944826602	-2.888133E+001	0.944826602	1.597499E+001
563	0.952518105	-2.899767E+001	-81.6147900	0.952518105	-3.007464E+001	0.952518105	-2.899767E+001	0.952518105	1.541498E+001
564	0.960272222	-2.937856E+001	-108.5738000	0.960272222	-2.989154E+001	0.960272222	-2.937856E+001	0.960272222	1.477642E+001
565	0.968089463	-2.949166E+001	-134.4888000	0.968089463	-2.969497E+001	0.968089463	-2.949166E+001	0.968089463	1.416292E+001
566	0.975970340	-2.979848E+001	-159.3170000	0.975970340	-2.982043E+001	0.975970340	-2.979848E+001	0.975970340	1.375452E+001
567	0.983915374	-2.976370E+001	175.2691000	0.983915374	-3.027415E+001	0.983915374	-2.976370E+001	0.983915374	1.366580E+001
568	0.991925085	-2.971904E+001	149.7786000	0.991925085	-3.056371E+001	0.991925085	-2.971904E+001	0.991925085	1.395132E+001
569	1.000000000	-2.949740E+001	123.3711000	1.000000000	-3.060347E+001	1.000000000	-2.949740E+001	1.000000000	1.450136E+001
