!9/11/2017.2:18:52.PM
!RF.CORRECTION.OFF
!AVERAGING.OFF
!IF.BANDWIDTH: 1KHZ
!NUMBER.OF.TRACES: 4
!TRACE:       	TRACE.1           	TRACE.2           	TRACE.3           	TRACE.4           
!PARAMETER:   	S21               	S12               	S21               	S22               
!GRAPH:       	LOGMAG.PHASE      	LOGMAG            	LOGMAG            	LOGMAG            
!SMOOTHING:   	OFF               	OFF               	OFF               	OFF               
!TIMEDOMAIN:  	NOT.INSTALLED     	NOT.INSTALLED     	NOT.INSTALLED     	NOT.INSTALLED     
PNT	FREQ1.GHZ	LOGMAG1	PHASE1.DEG	FREQ2.GHZ	LOGMAG2	FREQ3.GHZ	LOGMAG3	FREQ4.GHZ	LOGMAG4
409	0.273287469	-3.636829E+000	-56.4935400	0.273287469	-3.951141E+001	0.273287469	-3.636829E+000	0.273287469	5.139419E+000
410	0.275512207	-3.689229E+000	-63.2715100	0.275512207	-3.905215E+001	0.275512207	-3.689229E+000	0.275512207	5.660530E+000
411	0.277755055	-3.762323E+000	-70.1492200	0.277755055	-3.867294E+001	0.277755055	-3.762323E+000	0.277755055	6.164241E+000
412	0.280016162	-3.827255E+000	-77.1289700	0.280016162	-3.828344E+001	0.280016162	-3.827255E+000	0.280016162	6.657417E+000
413	0.282295676	-3.885488E+000	-84.1870500	0.282295676	-3.769537E+001	0.282295676	-3.885488E+000	0.282295676	7.134863E+000
414	0.284593746	-3.942654E+000	-91.3232300	0.284593746	-3.751205E+001	0.284593746	-3.942654E+000	0.284593746	7.567044E+000
415	0.286910524	-3.997547E+000	-98.6581300	0.286910524	-3.733750E+001	0.286910524	-3.997547E+000	0.286910524	7.937203E+000
416	0.289246162	-4.061114E+000	-106.2502000	0.289246162	-3.702599E+001	0.289246162	-4.061114E+000	0.289246162	8.240467E+000
417	0.291600814	-4.163352E+000	-114.0086000	0.291600814	-3.727751E+001	0.291600814	-4.163352E+000	0.291600814	8.480937E+000
418	0.293974635	-4.270954E+000	-121.7338000	0.293974635	-3.732697E+001	0.293974635	-4.270954E+000	0.293974635	8.685348E+000
419	0.296367779	-4.408102E+000	-129.6447000	0.296367779	-3.780321E+001	0.296367779	-4.408102E+000	0.296367779	8.868540E+000
420	0.298780406	-4.609742E+000	-137.5759000	0.298780406	-3.770623E+001	0.298780406	-4.609742E+000	0.298780406	9.029301E+000
421	0.301212673	-4.810995E+000	-144.8077000	0.301212673	-3.770115E+001	0.301212673	-4.810995E+000	0.301212673	9.182755E+000
422	0.303664740	-4.929374E+000	-152.2370000	0.303664740	-3.806287E+001	0.303664740	-4.929374E+000	0.303664740	9.313807E+000
423	0.306136768	-5.042929E+000	-159.9304000	0.306136768	-3.776156E+001	0.306136768	-5.042929E+000	0.306136768	9.427349E+000
424	0.308628920	-5.160481E+000	-167.8362000	0.308628920	-3.835271E+001	0.308628920	-5.160481E+000	0.308628920	9.518064E+000
425	0.311141361	-5.282585E+000	-175.8531000	0.311141361	-3.816222E+001	0.311141361	-5.282585E+000	0.311141361	9.589523E+000
426	0.313674254	-5.441245E+000	175.7930000	0.313674254	-3.850321E+001	0.313674254	-5.441245E+000	0.313674254	9.634523E+000
427	0.316227766	-5.639715E+000	167.4068000	0.316227766	-3.840042E+001	0.316227766	-5.639715E+000	0.316227766	9.659954E+000
428	0.318802066	-5.929086E+000	158.9812000	0.318802066	-3.821587E+001	0.318802066	-5.929086E+000	0.318802066	9.662149E+000
429	0.321397322	-6.241242E+000	151.4498000	0.321397322	-3.829238E+001	0.321397322	-6.241242E+000	0.321397322	9.642900E+000
430	0.324013705	-6.492204E+000	143.6778000	0.324013705	-3.866245E+001	0.324013705	-6.492204E+000	0.324013705	9.598443E+000
431	0.326651387	-6.691127E+000	135.8130000	0.326651387	-3.854456E+001	0.326651387	-6.691127E+000	0.326651387	9.523318E+000
432	0.329310542	-7.065985E+000	127.8929000	0.329310542	-3.869184E+001	0.329310542	-7.065985E+000	0.329310542	9.422530E+000
433	0.331991344	-7.414815E+000	121.3669000	0.331991344	-3.883091E+001	0.331991344	-7.414815E+000	0.331991344	9.300533E+000
434	0.334693969	-7.556337E+000	114.8063000	0.334693969	-3.897878E+001	0.334693969	-7.556337E+000	0.334693969	9.150927E+000
435	0.337418596	-7.668329E+000	107.9004000	0.337418596	-3.922812E+001	0.337418596	-7.668329E+000	0.337418596	8.970269E+000
436	0.340165403	-7.711399E+000	100.4227000	0.340165403	-3.897358E+001	0.340165403	-7.711399E+000	0.340165403	8.757983E+000
437	0.342934570	-7.788907E+000	92.5067400	0.342934570	-3.881185E+001	0.342934570	-7.788907E+000	0.342934570	8.515967E+000
438	0.345726281	-7.837656E+000	84.5700100	0.345726281	-3.901603E+001	0.345726281	-7.837656E+000	0.345726281	8.256567E+000
439	0.348540718	-7.920225E+000	76.4031400	0.348540718	-3.936848E+001	0.348540718	-7.920225E+000	0.348540718	7.955632E+000
440	0.351378066	-8.020392E+000	68.1453500	0.351378066	-3.901966E+001	0.351378066	-8.020392E+000	0.351378066	7.616792E+000
441	0.354238512	-8.097107E+000	60.0803400	0.354238512	-3.891459E+001	0.354238512	-8.097107E+000	0.354238512	7.250286E+000
442	0.357122244	-8.150668E+000	51.7615500	0.357122244	-3.899278E+001	0.357122244	-8.150668E+000	0.357122244	6.846256E+000
443	0.360029451	-8.189276E+000	43.3569600	0.360029451	-3.875694E+001	0.360029451	-8.189276E+000	0.360029451	6.404871E+000
444	0.362960325	-8.226154E+000	34.7594000	0.362960325	-3.856872E+001	0.362960325	-8.226154E+000	0.362960325	5.932613E+000
445	0.365915058	-8.290182E+000	26.0229700	0.365915058	-3.884434E+001	0.365915058	-8.290182E+000	0.365915058	5.425508E+000
446	0.368893844	-8.345092E+000	17.3013400	0.368893844	-3.902156E+001	0.368893844	-8.345092E+000	0.368893844	4.897190E+000
447	0.371896880	-8.394271E+000	8.4883990	0.371896880	-3.870967E+001	0.371896880	-8.394271E+000	0.371896880	4.360514E+000
448	0.374924363	-8.428679E+000	-0.4029840	0.374924363	-3.827832E+001	0.374924363	-8.428679E+000	0.374924363	3.836811E+000
449	0.377976491	-8.424660E+000	-9.3310970	0.377976491	-3.832566E+001	0.377976491	-8.424660E+000	0.377976491	3.360931E+000
450	0.381053465	-8.406815E+000	-18.7945400	0.381053465	-3.816051E+001	0.381053465	-8.406815E+000	0.381053465	2.992127E+000
451	0.384155488	-8.470210E+000	-28.6794800	0.384155488	-3.799371E+001	0.384155488	-8.470210E+000	0.384155488	2.765424E+000
452	0.387282764	-8.520846E+000	-38.0875700	0.387282764	-3.789671E+001	0.387282764	-8.520846E+000	0.387282764	2.738344E+000
453	0.390435497	-8.520173E+000	-47.8202600	0.390435497	-3.721207E+001	0.390435497	-8.520173E+000	0.390435497	2.923576E+000
454	0.393613896	-8.547268E+000	-57.8642900	0.393613896	-3.739834E+001	0.393613896	-8.547268E+000	0.393613896	3.315866E+000
455	0.396818169	-8.564445E+000	-68.0813400	0.396818169	-3.702165E+001	0.396818169	-8.564445E+000	0.396818169	3.868108E+000
456	0.400048527	-8.594625E+000	-78.6721200	0.400048527	-3.705039E+001	0.400048527	-8.594625E+000	0.400048527	4.522978E+000
457	0.403305183	-8.675074E+000	-89.5134500	0.403305183	-3.678196E+001	0.403305183	-8.675074E+000	0.403305183	5.236509E+000
458	0.406588349	-8.744642E+000	-100.3269000	0.406588349	-3.651836E+001	0.406588349	-8.744642E+000	0.406588349	5.959564E+000
459	0.409898243	-8.905242E+000	-111.7139000	0.409898243	-3.642805E+001	0.409898243	-8.905242E+000	0.409898243	6.666542E+000
460	0.413235081	-9.077639E+000	-122.6811000	0.413235081	-3.655163E+001	0.413235081	-9.077639E+000	0.413235081	7.339386E+000
461	0.416599083	-9.295413E+000	-133.6680000	0.416599083	-3.646751E+001	0.416599083	-9.295413E+000	0.416599083	7.971983E+000
462	0.419990471	-9.444110E+000	-144.9803000	0.419990471	-3.651861E+001	0.419990471	-9.444110E+000	0.419990471	8.552026E+000
463	0.423409466	-9.703960E+000	-156.6037000	0.423409466	-3.654528E+001	0.423409466	-9.703960E+000	0.423409466	9.081967E+000
464	0.426856295	-1.008301E+001	-167.9393000	0.426856295	-3.663640E+001	0.426856295	-1.008301E+001	0.426856295	9.554736E+000
465	0.430331182	-1.044809E+001	-178.4029000	0.430331182	-3.703281E+001	0.430331182	-1.044809E+001	0.430331182	9.977094E+000
466	0.433834358	-1.063508E+001	170.4466000	0.433834358	-3.691745E+001	0.433834358	-1.063508E+001	0.433834358	1.034822E+001
467	0.437366052	-1.101224E+001	158.7402000	0.437366052	-3.710699E+001	0.437366052	-1.101224E+001	0.437366052	1.067475E+001
468	0.440926496	-1.135606E+001	147.3372000	0.440926496	-3.745978E+001	0.440926496	-1.135606E+001	0.440926496	1.095783E+001
469	0.444515925	-1.193720E+001	134.7808000	0.444515925	-3.857109E+001	0.444515925	-1.193720E+001	0.444515925	1.119000E+001
470	0.448134573	-1.276901E+001	125.4891000	0.448134573	-3.914585E+001	0.448134573	-1.276901E+001	0.448134573	1.138749E+001
471	0.451782680	-1.316607E+001	117.8959000	0.451782680	-3.954008E+001	0.451782680	-1.316607E+001	0.451782680	1.154875E+001
472	0.455460485	-1.371500E+001	108.6095000	0.455460485	-4.032717E+001	0.455460485	-1.371500E+001	0.455460485	1.166204E+001
473	0.459168230	-1.375772E+001	101.8592000	0.459168230	-3.988043E+001	0.459168230	-1.375772E+001	0.459168230	1.174295E+001
474	0.462906158	-1.396673E+001	93.2602300	0.462906158	-3.926011E+001	0.462906158	-1.396673E+001	0.462906158	1.179200E+001
475	0.466674515	-1.373113E+001	83.0466200	0.466674515	-3.850636E+001	0.466674515	-1.373113E+001	0.466674515	1.179700E+001
476	0.470473549	-1.383558E+001	72.6386500	0.470473549	-3.854556E+001	0.470473549	-1.383558E+001	0.470473549	1.177366E+001
477	0.474303509	-1.392490E+001	60.3910600	0.474303509	-3.847034E+001	0.474303509	-1.392490E+001	0.474303509	1.170605E+001
478	0.478164648	-1.463335E+001	50.9654400	0.478164648	-3.832307E+001	0.478164648	-1.463335E+001	0.478164648	1.160292E+001
479	0.482057220	-1.469302E+001	44.7692800	0.482057220	-3.804681E+001	0.482057220	-1.469302E+001	0.482057220	1.145214E+001
480	0.485981479	-1.433791E+001	34.4456700	0.485981479	-3.727908E+001	0.485981479	-1.433791E+001	0.485981479	1.125570E+001
481	0.489937684	-1.430653E+001	21.9148500	0.489937684	-3.710008E+001	0.489937684	-1.430653E+001	0.489937684	1.101152E+001
482	0.493926096	-1.427762E+001	11.3042200	0.493926096	-3.693446E+001	0.493926096	-1.427762E+001	0.493926096	1.070368E+001
483	0.497946975	-1.456116E+001	-1.4588480	0.497946975	-3.714828E+001	0.497946975	-1.456116E+001	0.497946975	1.033804E+001
484	0.502000587	-1.478223E+001	-10.5004200	0.502000587	-3.738091E+001	0.502000587	-1.478223E+001	0.502000587	9.911304E+000
485	0.506087199	-1.474523E+001	-20.8886600	0.506087199	-3.738572E+001	0.506087199	-1.474523E+001	0.506087199	9.414274E+000
486	0.510207078	-1.471828E+001	-31.9005200	0.510207078	-3.690000E+001	0.510207078	-1.471828E+001	0.510207078	8.858361E+000
487	0.514360495	-1.459367E+001	-43.1900600	0.514360495	-3.655144E+001	0.514360495	-1.459367E+001	0.514360495	8.264891E+000
488	0.518547724	-1.464270E+001	-53.7982100	0.518547724	-3.601945E+001	0.518547724	-1.464270E+001	0.518547724	7.659307E+000
489	0.522769040	-1.444170E+001	-65.2241600	0.522769040	-3.518969E+001	0.522769040	-1.444170E+001	0.522769040	7.094934E+000
490	0.527024720	-1.435081E+001	-78.0618400	0.527024720	-3.469362E+001	0.527024720	-1.435081E+001	0.527024720	6.660190E+000
491	0.531315044	-1.439578E+001	-90.7753900	0.531315044	-3.451663E+001	0.531315044	-1.439578E+001	0.531315044	6.417327E+000
492	0.535640294	-1.449731E+001	-102.7391000	0.535640294	-3.413840E+001	0.535640294	-1.449731E+001	0.535640294	6.449568E+000
493	0.540000754	-1.457376E+001	-114.9170000	0.540000754	-3.386615E+001	0.540000754	-1.457376E+001	0.540000754	6.745001E+000
494	0.544396711	-1.476261E+001	-125.9299000	0.544396711	-3.406540E+001	0.544396711	-1.476261E+001	0.544396711	7.255840E+000
495	0.548828455	-1.489261E+001	-136.5800000	0.548828455	-3.383370E+001	0.548828455	-1.489261E+001	0.548828455	7.895627E+000
496	0.553296275	-1.474846E+001	-145.4476000	0.553296275	-3.316254E+001	0.553296275	-1.474846E+001	0.553296275	8.599951E+000
497	0.557800467	-1.419570E+001	-155.5221000	0.557800467	-3.223574E+001	0.557800467	-1.419570E+001	0.557800467	9.327882E+000
498	0.562341325	-1.369210E+001	-167.0547000	0.562341325	-3.170870E+001	0.562341325	-1.369210E+001	0.562341325	1.004105E+001
499	0.566919149	-1.276967E+001	179.7636000	0.566919149	-3.072019E+001	0.566919149	-1.276967E+001	0.566919149	1.074010E+001
500	0.571534240	-1.201663E+001	162.4458000	0.571534240	-3.008500E+001	0.571534240	-1.201663E+001	0.571534240	1.139111E+001
501	0.576186900	-1.189249E+001	143.4314000	0.576186900	-2.996189E+001	0.576186900	-1.189249E+001	0.576186900	1.197681E+001
502	0.580877436	-1.173381E+001	126.6405000	0.580877436	-2.971741E+001	0.580877436	-1.173381E+001	0.580877436	1.247676E+001
503	0.585606156	-1.190644E+001	108.9715000	0.585606156	-2.984347E+001	0.585606156	-1.190644E+001	0.585606156	1.289835E+001
504	0.590373371	-1.195017E+001	93.3327200	0.590373371	-2.961426E+001	0.590373371	-1.195017E+001	0.590373371	1.324637E+001
505	0.595179395	-1.210267E+001	76.6832300	0.595179395	-2.953535E+001	0.595179395	-1.210267E+001	0.595179395	1.354379E+001
506	0.600024542	-1.229630E+001	60.5740100	0.600024542	-2.956243E+001	0.600024542	-1.229630E+001	0.600024542	1.379005E+001
507	0.604909132	-1.240740E+001	44.0741600	0.604909132	-2.932136E+001	0.604909132	-1.240740E+001	0.604909132	1.397490E+001
508	0.609833486	-1.274100E+001	27.5473100	0.609833486	-2.942115E+001	0.609833486	-1.274100E+001	0.609833486	1.410190E+001
509	0.614797927	-1.320074E+001	11.0801400	0.614797927	-2.922840E+001	0.614797927	-1.320074E+001	0.614797927	1.417259E+001
510	0.619802782	-1.370296E+001	-1.9942360	0.619802782	-2.931065E+001	0.619802782	-1.370296E+001	0.619802782	1.417073E+001
511	0.624848380	-1.402232E+001	-15.8904400	0.624848380	-2.937351E+001	0.624848380	-1.402232E+001	0.624848380	1.410373E+001
512	0.629935052	-1.414782E+001	-27.2236400	0.629935052	-2.894796E+001	0.629935052	-1.414782E+001	0.629935052	1.398229E+001
513	0.635063133	-1.431473E+001	-38.4975000	0.635063133	-2.846320E+001	0.635063133	-1.431473E+001	0.635063133	1.380358E+001
514	0.640232960	-1.346782E+001	-50.9580700	0.640232960	-2.688909E+001	0.640232960	-1.346782E+001	0.640232960	1.355947E+001
515	0.645444872	-1.251535E+001	-68.0828200	0.645444872	-2.547063E+001	0.645444872	-1.251535E+001	0.645444872	1.318095E+001
516	0.650699213	-1.227207E+001	-88.7268800	0.650699213	-2.506145E+001	0.650699213	-1.227207E+001	0.650699213	1.259335E+001
517	0.655996328	-1.220229E+001	-108.2025000	0.655996328	-2.505862E+001	0.655996328	-1.220229E+001	0.655996328	1.181129E+001
518	0.661336565	-1.234728E+001	-129.5184000	0.661336565	-2.530260E+001	0.661336565	-1.234728E+001	0.661336565	1.091370E+001
519	0.666720275	-1.297787E+001	-150.7628000	0.666720275	-2.565874E+001	0.666720275	-1.297787E+001	0.666720275	1.003002E+001
520	0.672147811	-1.380718E+001	-166.4396000	0.672147811	-2.664713E+001	0.672147811	-1.380718E+001	0.672147811	9.245872E+000
521	0.677619532	-1.450554E+001	175.2753000	0.677619532	-2.732348E+001	0.677619532	-1.450554E+001	0.677619532	8.728096E+000
522	0.683135795	-1.553700E+001	162.3168000	0.683135795	-2.809365E+001	0.683135795	-1.553700E+001	0.683135795	8.580042E+000
523	0.688696965	-1.603224E+001	151.0044000	0.688696965	-2.858839E+001	0.688696965	-1.603224E+001	0.688696965	8.829453E+000
524	0.694303406	-1.590753E+001	138.5207000	0.694303406	-2.834697E+001	0.694303406	-1.590753E+001	0.694303406	9.408640E+000
525	0.699955487	-1.575727E+001	124.5718000	0.699955487	-2.815824E+001	0.699955487	-1.575727E+001	0.699955487	1.017660E+001
526	0.705653580	-1.598864E+001	110.2190000	0.705653580	-2.812164E+001	0.705653580	-1.598864E+001	0.705653580	1.102877E+001
527	0.711398059	-1.552877E+001	95.8475000	0.711398059	-2.742705E+001	0.711398059	-1.552877E+001	0.711398059	1.186976E+001
528	0.717189302	-1.529321E+001	78.8696600	0.717189302	-2.681542E+001	0.717189302	-1.529321E+001	0.717189302	1.266184E+001
529	0.723027689	-1.518494E+001	63.4601000	0.723027689	-2.649416E+001	0.723027689	-1.518494E+001	0.723027689	1.336421E+001
530	0.728913605	-1.494279E+001	47.1161000	0.728913605	-2.575980E+001	0.728913605	-1.494279E+001	0.728913605	1.397715E+001
531	0.734847436	-1.492087E+001	30.2539300	0.734847436	-2.539839E+001	0.734847436	-1.492087E+001	0.734847436	1.447718E+001
532	0.740829572	-1.446338E+001	13.7042800	0.740829572	-2.464247E+001	0.740829572	-1.446338E+001	0.740829572	1.486397E+001
533	0.746860406	-1.417642E+001	-4.8348190	0.746860406	-2.417195E+001	0.746860406	-1.417642E+001	0.746860406	1.513175E+001
534	0.752940336	-1.398881E+001	-22.7743200	0.752940336	-2.396763E+001	0.752940336	-1.398881E+001	0.752940336	1.526486E+001
535	0.759069760	-1.380346E+001	-39.5617600	0.759069760	-2.371731E+001	0.759069760	-1.380346E+001	0.759069760	1.527061E+001
536	0.765249081	-1.342387E+001	-57.8017100	0.765249081	-2.353659E+001	0.765249081	-1.342387E+001	0.765249081	1.515326E+001
537	0.771478707	-1.290406E+001	-77.6044100	0.771478707	-2.339202E+001	0.771478707	-1.290406E+001	0.771478707	1.492103E+001
538	0.777759045	-1.247615E+001	-98.4671500	0.777759045	-2.334223E+001	0.777759045	-1.247615E+001	0.777759045	1.458208E+001
539	0.784090509	-1.210510E+001	-118.7894000	0.784090509	-2.337009E+001	0.784090509	-1.210510E+001	0.784090509	1.414709E+001
540	0.790473516	-1.156241E+001	-140.9841000	0.790473516	-2.304607E+001	0.790473516	-1.156241E+001	0.790473516	1.361232E+001
541	0.796908485	-1.145907E+001	-165.5288000	0.796908485	-2.314473E+001	0.796908485	-1.145907E+001	0.796908485	1.296950E+001
542	0.803395838	-1.176317E+001	171.9927000	0.803395838	-2.328326E+001	0.803395838	-1.176317E+001	0.803395838	1.224834E+001
543	0.809936002	-1.183980E+001	150.1772000	0.809936002	-2.330944E+001	0.809936002	-1.183980E+001	0.809936002	1.150354E+001
544	0.816529408	-1.194297E+001	128.1254000	0.816529408	-2.311463E+001	0.816529408	-1.194297E+001	0.816529408	1.083263E+001
545	0.823176489	-1.209826E+001	104.4234000	0.823176489	-2.293127E+001	0.823176489	-1.209826E+001	0.823176489	1.036770E+001
546	0.829877681	-1.266657E+001	82.6271700	0.829877681	-2.306800E+001	0.829877681	-1.266657E+001	0.829877681	1.026642E+001
547	0.836633425	-1.299643E+001	60.4873400	0.836633425	-2.300995E+001	0.836633425	-1.299643E+001	0.836633425	1.059357E+001
548	0.843444165	-1.366406E+001	41.9333100	0.843444165	-2.326430E+001	0.843444165	-1.366406E+001	0.843444165	1.127867E+001
549	0.850310349	-1.378638E+001	21.4658900	0.850310349	-2.308982E+001	0.850310349	-1.378638E+001	0.850310349	1.214772E+001
550	0.857232428	-1.421781E+001	1.4886720	0.857232428	-2.352287E+001	0.857232428	-1.421781E+001	0.857232428	1.302944E+001
551	0.864210858	-1.469555E+001	-18.5467000	0.864210858	-2.404316E+001	0.864210858	-1.469555E+001	0.864210858	1.383302E+001
552	0.871246096	-1.497652E+001	-34.4561100	0.871246096	-2.447454E+001	0.871246096	-1.497652E+001	0.871246096	1.452581E+001
553	0.878338606	-1.504048E+001	-49.3616400	0.878338606	-2.472768E+001	0.878338606	-1.504048E+001	0.878338606	1.509241E+001
554	0.885488853	-1.381750E+001	-68.0777400	0.885488853	-2.396232E+001	0.885488853	-1.381750E+001	0.885488853	1.553015E+001
555	0.892697308	-1.323210E+001	-89.0937500	0.892697308	-2.379969E+001	0.892697308	-1.323210E+001	0.892697308	1.581934E+001
556	0.899964445	-1.272215E+001	-111.6852000	0.899964445	-2.364254E+001	0.899964445	-1.272215E+001	0.899964445	1.599376E+001
557	0.907290741	-1.198095E+001	-134.9720000	0.907290741	-2.305490E+001	0.907290741	-1.198095E+001	0.907290741	1.603936E+001
558	0.914676678	-1.136105E+001	-160.6084000	0.914676678	-2.263708E+001	0.914676678	-1.136105E+001	0.914676678	1.595569E+001
559	0.922122741	-1.086613E+001	173.3802000	0.922122741	-2.241828E+001	0.922122741	-1.086613E+001	0.922122741	1.577725E+001
560	0.929629419	-1.067422E+001	143.6726000	0.929629419	-2.247969E+001	0.929629419	-1.067422E+001	0.929629419	1.553365E+001
561	0.937197208	-1.099051E+001	114.8655000	0.937197208	-2.271706E+001	0.937197208	-1.099051E+001	0.937197208	1.515256E+001
562	0.944826602	-1.148743E+001	86.4967400	0.944826602	-2.278627E+001	0.944826602	-1.148743E+001	0.944826602	1.459054E+001
563	0.952518105	-1.212105E+001	63.1069100	0.952518105	-2.300768E+001	0.952518105	-1.212105E+001	0.952518105	1.389057E+001
564	0.960272222	-1.236602E+001	39.0466200	0.960272222	-2.297668E+001	0.960272222	-1.236602E+001	0.960272222	1.311112E+001
565	0.968089463	-1.244640E+001	14.3949000	0.968089463	-2.300913E+001	0.968089463	-1.244640E+001	0.968089463	1.241690E+001
566	0.975970340	-1.278558E+001	-10.9482200	0.975970340	-2.352158E+001	0.975970340	-1.278558E+001	0.975970340	1.204938E+001
567	0.983915374	-1.293287E+001	-35.9242300	0.983915374	-2.413920E+001	0.983915374	-1.293287E+001	0.983915374	1.213107E+001
568	0.991925085	-1.316152E+001	-60.6134400	0.991925085	-2.475697E+001	0.991925085	-1.316152E+001	0.991925085	1.263377E+001
569	1.000000000	-1.328359E+001	-85.5261000	1.000000000	-2.519244E+001	1.000000000	-1.328359E+001	1.000000000	1.338683E+001
