!9/13/2017.11:18:21.AM
!RF.CORRECTION: 12.TERM.CAL
!AVERAGING.OFF
!IF.BANDWIDTH: 1KHZ
!NUMBER.OF.TRACES: 4
!TRACE:       	TRACE.1           	TRACE.2           	TRACE.3           	TRACE.4           
!PARAMETER:   	S11               	S12               	S21               	S22               
!GRAPH:       	LOGMAG            	LOGMAG            	LOGMAG.PHASE      	LOGMAG            
!SMOOTHING:   	OFF               	OFF               	OFF               	OFF               
!TIMEDOMAIN:  	NOT.INSTALLED     	NOT.INSTALLED     	NOT.INSTALLED     	NOT.INSTALLED     
PNT	FREQ1.GHZ	LOGMAG1	FREQ2.GHZ	LOGMAG2	FREQ3.GHZ	LOGMAG3	PHASE3.DEG	FREQ4.GHZ	LOGMAG4
377	0.013427650	-3.181150E+001	0.013427650	-7.556938E+001	0.013427650	-5.788047E+000	173.5242000	0.013427650	-2.976890E+001
378	0.013520726	-3.180301E+001	0.013520726	-7.611906E+001	0.013520726	-5.787077E+000	173.4893000	0.013520726	-2.974769E+001
379	0.013614447	-3.180405E+001	0.013614447	-7.602888E+001	0.013614447	-5.783277E+000	173.3812000	0.013614447	-2.975179E+001
380	0.013708818	-3.180035E+001	0.013708818	-7.658679E+001	0.013708818	-5.782332E+000	173.3963000	0.013708818	-2.973406E+001
381	0.013803843	-3.181085E+001	0.013803843	-7.556433E+001	0.013803843	-5.782031E+000	173.3561000	0.013803843	-2.971688E+001
382	0.013899526	-3.181261E+001	0.013899526	-7.574690E+001	0.013899526	-5.778764E+000	173.3072000	0.013899526	-2.970450E+001
383	0.013995873	-3.180660E+001	0.013995873	-7.668351E+001	0.013995873	-5.775062E+000	173.2589000	0.013995873	-2.969477E+001
384	0.014092888	-3.180145E+001	0.014092888	-7.616247E+001	0.014092888	-5.773139E+000	173.1972000	0.014092888	-2.967584E+001
385	0.014190575	-3.178733E+001	0.014190575	-7.547765E+001	0.014190575	-5.770803E+000	173.1573000	0.014190575	-2.964628E+001
386	0.014288940	-3.178780E+001	0.014288940	-7.574616E+001	0.014288940	-5.768102E+000	173.1069000	0.014288940	-2.964500E+001
387	0.014387986	-3.176995E+001	0.014387986	-7.611151E+001	0.014387986	-5.762768E+000	173.0638000	0.014387986	-2.963974E+001
388	0.014487719	-3.179586E+001	0.014487719	-7.502544E+001	0.014487719	-5.761790E+000	172.9941000	0.014487719	-2.960581E+001
389	0.014588143	-3.177633E+001	0.014588143	-7.591971E+001	0.014588143	-5.754753E+000	172.9839000	0.014588143	-2.959631E+001
390	0.014689263	-3.179875E+001	0.014689263	-7.547379E+001	0.014689263	-5.754469E+000	172.9214000	0.014689263	-2.958360E+001
391	0.014791084	-3.178067E+001	0.014791084	-7.585909E+001	0.014791084	-5.755566E+000	172.8736000	0.014791084	-2.956963E+001
392	0.014893611	-3.176881E+001	0.014893611	-7.724483E+001	0.014893611	-5.751266E+000	172.8092000	0.014893611	-2.955539E+001
393	0.014996848	-3.178407E+001	0.014996848	-7.657668E+001	0.014996848	-5.748711E+000	172.7530000	0.014996848	-2.953479E+001
394	0.015100802	-3.178143E+001	0.015100802	-7.517387E+001	0.015100802	-5.746090E+000	172.7242000	0.015100802	-2.951158E+001
395	0.015205475	-3.177153E+001	0.015205475	-7.564141E+001	0.015205475	-5.745677E+000	172.6671000	0.015205475	-2.950181E+001
396	0.015310875	-3.179701E+001	0.015310875	-7.442284E+001	0.015310875	-5.737598E+000	172.6020000	0.015310875	-2.948161E+001
397	0.015417005	-3.177108E+001	0.015417005	-7.474168E+001	0.015417005	-5.737727E+000	172.5325000	0.015417005	-2.947615E+001
398	0.015523870	-3.177865E+001	0.015523870	-7.458426E+001	0.015523870	-5.733755E+000	172.4925000	0.015523870	-2.946188E+001
399	0.015631476	-3.176118E+001	0.015631476	-7.504337E+001	0.015631476	-5.728819E+000	172.4252000	0.015631476	-2.944262E+001
400	0.015739829	-3.176114E+001	0.015739829	-7.497061E+001	0.015739829	-5.726171E+000	172.3598000	0.015739829	-2.942789E+001
401	0.015848932	-3.176646E+001	0.015848932	-7.509352E+001	0.015848932	-5.722054E+000	172.3237000	0.015848932	-2.940318E+001
402	0.015958791	-3.175090E+001	0.015958791	-7.507327E+001	0.015958791	-5.719094E+000	172.2841000	0.015958791	-2.938839E+001
403	0.016069413	-3.176402E+001	0.016069413	-7.424422E+001	0.016069413	-5.711885E+000	172.2229000	0.016069413	-2.937011E+001
404	0.016180800	-3.175284E+001	0.016180800	-7.467773E+001	0.016180800	-5.709760E+000	172.1546000	0.016180800	-2.935421E+001
405	0.016292960	-3.174170E+001	0.016292960	-7.428077E+001	0.016292960	-5.707853E+000	172.1061000	0.016292960	-2.933847E+001
406	0.016405898	-3.175705E+001	0.016405898	-7.688215E+001	0.016405898	-5.705901E+000	172.0508000	0.016405898	-2.931345E+001
407	0.016519618	-3.175241E+001	0.016519618	-7.527144E+001	0.016519618	-5.699131E+000	171.9926000	0.016519618	-2.930833E+001
408	0.016634127	-3.173334E+001	0.016634127	-7.534660E+001	0.016634127	-5.699208E+000	171.9141000	0.016634127	-2.929622E+001
409	0.016749429	-3.174068E+001	0.016749429	-7.502792E+001	0.016749429	-5.693624E+000	171.8753000	0.016749429	-2.926675E+001
410	0.016865530	-3.174895E+001	0.016865530	-7.470253E+001	0.016865530	-5.688474E+000	171.7897000	0.016865530	-2.924129E+001
411	0.016982437	-3.173761E+001	0.016982437	-7.338697E+001	0.016982437	-5.684920E+000	171.7341000	0.016982437	-2.921853E+001
412	0.017100153	-3.173467E+001	0.017100153	-7.548570E+001	0.017100153	-5.684610E+000	171.6948000	0.017100153	-2.920906E+001
413	0.017218686	-3.171966E+001	0.017218686	-7.482005E+001	0.017218686	-5.677350E+000	171.6378000	0.017218686	-2.919653E+001
414	0.017338040	-3.172951E+001	0.017338040	-7.543946E+001	0.017338040	-5.673624E+000	171.5772000	0.017338040	-2.916769E+001
415	0.017458222	-3.172504E+001	0.017458222	-7.556965E+001	0.017458222	-5.668636E+000	171.4955000	0.017458222	-2.914157E+001
416	0.017579236	-3.171771E+001	0.017579236	-7.413172E+001	0.017579236	-5.666174E+000	171.4521000	0.017579236	-2.912295E+001
417	0.017701090	-3.171295E+001	0.017701090	-7.456811E+001	0.017701090	-5.657991E+000	171.3895000	0.017701090	-2.910917E+001
418	0.017823788	-3.171858E+001	0.017823788	-7.434782E+001	0.017823788	-5.654947E+000	171.3268000	0.017823788	-2.908037E+001
419	0.017947336	-3.170803E+001	0.017947336	-7.333934E+001	0.017947336	-5.653027E+000	171.2659000	0.017947336	-2.904891E+001
420	0.018071741	-3.172060E+001	0.018071741	-7.339768E+001	0.018071741	-5.647558E+000	171.1848000	0.018071741	-2.904665E+001
421	0.018197009	-3.170540E+001	0.018197009	-7.413318E+001	0.018197009	-5.645652E+000	171.1315000	0.018197009	-2.902761E+001
422	0.018323144	-3.170762E+001	0.018323144	-7.335284E+001	0.018323144	-5.639795E+000	171.0683000	0.018323144	-2.900083E+001
423	0.018450154	-3.169297E+001	0.018450154	-7.385822E+001	0.018450154	-5.636983E+000	171.0020000	0.018450154	-2.898003E+001
424	0.018578045	-3.168669E+001	0.018578045	-7.266281E+001	0.018578045	-5.630697E+000	170.9510000	0.018578045	-2.897461E+001
425	0.018706821	-3.170075E+001	0.018706821	-7.385804E+001	0.018706821	-5.624015E+000	170.8570000	0.018706821	-2.894310E+001
426	0.018836491	-3.168866E+001	0.018836491	-7.366968E+001	0.018836491	-5.623336E+000	170.8081000	0.018836491	-2.892699E+001
427	0.018967059	-3.170704E+001	0.018967059	-7.407347E+001	0.018967059	-5.617731E+000	170.7621000	0.018967059	-2.891180E+001
428	0.019098533	-3.166629E+001	0.019098533	-7.262141E+001	0.019098533	-5.612003E+000	170.6879000	0.019098533	-2.888158E+001
429	0.019230917	-3.166958E+001	0.019230917	-7.351550E+001	0.019230917	-5.608209E+000	170.6182000	0.019230917	-2.887008E+001
430	0.019364220	-3.165381E+001	0.019364220	-7.297710E+001	0.019364220	-5.600274E+000	170.5486000	0.019364220	-2.883818E+001
431	0.019498446	-3.163795E+001	0.019498446	-7.227019E+001	0.019498446	-5.599256E+000	170.4836000	0.019498446	-2.883049E+001
432	0.019633603	-3.165238E+001	0.019633603	-7.266313E+001	0.019633603	-5.589979E+000	170.4223000	0.019633603	-2.881358E+001
433	0.019769696	-3.164088E+001	0.019769696	-7.383580E+001	0.019769696	-5.583368E+000	170.3561000	0.019769696	-2.877017E+001
434	0.019906733	-3.164840E+001	0.019906733	-7.355285E+001	0.019906733	-5.584817E+000	170.3125000	0.019906733	-2.875636E+001
435	0.020044720	-3.164817E+001	0.020044720	-7.217056E+001	0.020044720	-5.576210E+000	170.2202000	0.020044720	-2.873167E+001
436	0.020183664	-3.164583E+001	0.020183664	-7.243104E+001	0.020183664	-5.570193E+000	170.1816000	0.020183664	-2.871429E+001
437	0.020323570	-3.162458E+001	0.020323570	-7.262473E+001	0.020323570	-5.565099E+000	170.1088000	0.020323570	-2.870119E+001
438	0.020464446	-3.162621E+001	0.020464446	-7.201794E+001	0.020464446	-5.556262E+000	170.0434000	0.020464446	-2.867063E+001
439	0.020606299	-3.162554E+001	0.020606299	-7.143142E+001	0.020606299	-5.554111E+000	169.9574000	0.020606299	-2.865158E+001
440	0.020749135	-3.161924E+001	0.020749135	-7.159931E+001	0.020749135	-5.546569E+000	169.8915000	0.020749135	-2.862091E+001
441	0.020892961	-3.162274E+001	0.020892961	-7.203368E+001	0.020892961	-5.542803E+000	169.8289000	0.020892961	-2.860723E+001
442	0.021037784	-3.159781E+001	0.021037784	-7.207522E+001	0.021037784	-5.536025E+000	169.7541000	0.021037784	-2.859148E+001
443	0.021183611	-3.159841E+001	0.021183611	-7.246207E+001	0.021183611	-5.530930E+000	169.6522000	0.021183611	-2.856506E+001
444	0.021330449	-3.158589E+001	0.021330449	-7.235635E+001	0.021330449	-5.526822E+000	169.6082000	0.021330449	-2.856645E+001
445	0.021478305	-3.159913E+001	0.021478305	-7.239938E+001	0.021478305	-5.518145E+000	169.5136000	0.021478305	-2.853379E+001
446	0.021627185	-3.159162E+001	0.021627185	-7.163786E+001	0.021627185	-5.512519E+000	169.4378000	0.021627185	-2.852061E+001
447	0.021777098	-3.158831E+001	0.021777098	-7.195847E+001	0.021777098	-5.504227E+000	169.3682000	0.021777098	-2.850409E+001
448	0.021928049	-3.157033E+001	0.021928049	-7.237146E+001	0.021928049	-5.500288E+000	169.3019000	0.021928049	-2.849656E+001
449	0.022080047	-3.158407E+001	0.022080047	-7.149191E+001	0.022080047	-5.494335E+000	169.2280000	0.022080047	-2.847507E+001
450	0.022233099	-3.157347E+001	0.022233099	-7.258887E+001	0.022233099	-5.484225E+000	169.1580000	0.022233099	-2.845274E+001
451	0.022387211	-3.156301E+001	0.022387211	-7.175195E+001	0.022387211	-5.482653E+000	169.0850000	0.022387211	-2.843067E+001
452	0.022542392	-3.156311E+001	0.022542392	-7.196947E+001	0.022542392	-5.474587E+000	169.0109000	0.022542392	-2.841479E+001
453	0.022698649	-3.154336E+001	0.022698649	-7.156022E+001	0.022698649	-5.467104E+000	168.9301000	0.022698649	-2.840565E+001
454	0.022855988	-3.154724E+001	0.022855988	-7.185347E+001	0.022855988	-5.459023E+000	168.8180000	0.022855988	-2.839141E+001
455	0.023014418	-3.152695E+001	0.023014418	-7.090331E+001	0.023014418	-5.452113E+000	168.8009000	0.023014418	-2.837022E+001
456	0.023173946	-3.155116E+001	0.023173946	-7.124460E+001	0.023173946	-5.446041E+000	168.7202000	0.023173946	-2.835132E+001
457	0.023334581	-3.153486E+001	0.023334581	-7.223390E+001	0.023334581	-5.439784E+000	168.6424000	0.023334581	-2.833567E+001
458	0.023496328	-3.153719E+001	0.023496328	-7.044746E+001	0.023496328	-5.424936E+000	168.5028000	0.023496328	-2.831895E+001
459	0.023659197	-3.152571E+001	0.023659197	-7.148736E+001	0.023659197	-5.420546E+000	168.4913000	0.023659197	-2.828008E+001
460	0.023823195	-3.154419E+001	0.023823195	-7.076081E+001	0.023823195	-5.411858E+000	168.4107000	0.023823195	-2.825670E+001
461	0.023988329	-3.150197E+001	0.023988329	-7.084209E+001	0.023988329	-5.403621E+000	168.3471000	0.023988329	-2.820911E+001
462	0.024154608	-3.150715E+001	0.024154608	-7.042354E+001	0.024154608	-5.388016E+000	168.1752000	0.024154608	-2.816542E+001
463	0.024322040	-3.151013E+001	0.024322040	-7.071294E+001	0.024322040	-5.381879E+000	168.1673000	0.024322040	-2.811606E+001
464	0.024490632	-3.150640E+001	0.024490632	-7.026852E+001	0.024490632	-5.371798E+000	168.0726000	0.024490632	-2.805687E+001
465	0.024660393	-3.148161E+001	0.024660393	-7.065195E+001	0.024660393	-5.358522E+000	167.9979000	0.024660393	-2.798664E+001
466	0.024831331	-3.148310E+001	0.024831331	-7.033896E+001	0.024831331	-5.343091E+000	167.8251000	0.024831331	-2.792229E+001
467	0.025003454	-3.147206E+001	0.025003454	-7.103525E+001	0.025003454	-5.338354E+000	167.8377000	0.025003454	-2.784418E+001
468	0.025176769	-3.145797E+001	0.025176769	-7.025108E+001	0.025176769	-5.325850E+000	167.7356000	0.025176769	-2.778219E+001
469	0.025351286	-3.146795E+001	0.025351286	-6.995353E+001	0.025351286	-5.319312E+000	167.6313000	0.025351286	-2.771936E+001
470	0.025527013	-3.146572E+001	0.025527013	-6.974818E+001	0.025527013	-5.305011E+000	167.5284000	0.025527013	-2.764422E+001
471	0.025703958	-3.145029E+001	0.025703958	-7.004517E+001	0.025703958	-5.297401E+000	167.4471000	0.025703958	-2.758348E+001
472	0.025882129	-3.143673E+001	0.025882129	-7.015752E+001	0.025882129	-5.285359E+000	167.3219000	0.025882129	-2.751476E+001
473	0.026061535	-3.143340E+001	0.026061535	-6.929077E+001	0.026061535	-5.276368E+000	167.2251000	0.026061535	-2.745376E+001
474	0.026242185	-3.143638E+001	0.026242185	-7.074254E+001	0.026242185	-5.259044E+000	167.1275000	0.026242185	-2.740886E+001
475	0.026424088	-3.142753E+001	0.026424088	-7.008050E+001	0.026424088	-5.251753E+000	166.9925000	0.026424088	-2.735468E+001
476	0.026607251	-3.142630E+001	0.026607251	-6.998386E+001	0.026607251	-5.243006E+000	166.8920000	0.026607251	-2.728272E+001
477	0.026791683	-3.140739E+001	0.026791683	-6.984938E+001	0.026791683	-5.235312E+000	166.8154000	0.026791683	-2.725628E+001
478	0.026977394	-3.141131E+001	0.026977394	-6.980115E+001	0.026977394	-5.224538E+000	166.6877000	0.026977394	-2.718840E+001
479	0.027164393	-3.139935E+001	0.027164393	-7.020157E+001	0.027164393	-5.211369E+000	166.5540000	0.027164393	-2.715375E+001
480	0.027352687	-3.139015E+001	0.027352687	-6.986824E+001	0.027352687	-5.199493E+000	166.4544000	0.027352687	-2.709448E+001
481	0.027542287	-3.139399E+001	0.027542287	-7.000115E+001	0.027542287	-5.188814E+000	166.3689000	0.027542287	-2.704029E+001
482	0.027733201	-3.137930E+001	0.027733201	-6.935896E+001	0.027733201	-5.175398E+000	166.2699000	0.027733201	-2.700979E+001
483	0.027925438	-3.137658E+001	0.027925438	-6.969791E+001	0.027925438	-5.161582E+000	166.1365000	0.027925438	-2.695849E+001
484	0.028119008	-3.136238E+001	0.028119008	-7.006355E+001	0.028119008	-5.154035E+000	166.0295000	0.028119008	-2.689841E+001
485	0.028313920	-3.136436E+001	0.028313920	-6.965365E+001	0.028313920	-5.146105E+000	165.9108000	0.028313920	-2.687190E+001
486	0.028510183	-3.133904E+001	0.028510183	-6.977750E+001	0.028510183	-5.135108E+000	165.8168000	0.028510183	-2.681460E+001
487	0.028707806	-3.133711E+001	0.028707806	-6.961720E+001	0.028707806	-5.120887E+000	165.6897000	0.028707806	-2.677470E+001
488	0.028906799	-3.134194E+001	0.028906799	-6.930585E+001	0.028906799	-5.106344E+000	165.5650000	0.028906799	-2.673522E+001
489	0.029107171	-3.134163E+001	0.029107171	-6.875119E+001	0.029107171	-5.100148E+000	165.4898000	0.029107171	-2.667654E+001
490	0.029308932	-3.131675E+001	0.029308932	-6.963384E+001	0.029308932	-5.084682E+000	165.3539000	0.029308932	-2.663591E+001
491	0.029512092	-3.130529E+001	0.029512092	-6.933244E+001	0.029512092	-5.068543E+000	165.2504000	0.029512092	-2.659458E+001
492	0.029716660	-3.131392E+001	0.029716660	-6.901720E+001	0.029716660	-5.058503E+000	165.1057000	0.029716660	-2.654838E+001
493	0.029922646	-3.129793E+001	0.029922646	-6.904860E+001	0.029922646	-5.048986E+000	164.9966000	0.029922646	-2.650602E+001
494	0.030130060	-3.129687E+001	0.030130060	-6.872935E+001	0.030130060	-5.033205E+000	164.8956000	0.030130060	-2.644945E+001
495	0.030338912	-3.127785E+001	0.030338912	-6.851440E+001	0.030338912	-5.019891E+000	164.7455000	0.030338912	-2.641290E+001
496	0.030549211	-3.128516E+001	0.030549211	-6.855048E+001	0.030549211	-5.012146E+000	164.6322000	0.030549211	-2.636377E+001
497	0.030760968	-3.127403E+001	0.030760968	-6.864770E+001	0.030760968	-4.993078E+000	164.5069000	0.030760968	-2.631472E+001
498	0.030974193	-3.126972E+001	0.030974193	-6.872710E+001	0.030974193	-4.978726E+000	164.3904000	0.030974193	-2.627321E+001
499	0.031188896	-3.124820E+001	0.031188896	-6.839316E+001	0.031188896	-4.965440E+000	164.2608000	0.031188896	-2.621923E+001
500	0.031405087	-3.125243E+001	0.031405087	-6.834161E+001	0.031405087	-4.954636E+000	164.1300000	0.031405087	-2.617084E+001
501	0.031622777	-3.123554E+001	0.031622777	-6.841676E+001	0.031622777	-4.939326E+000	164.0270000	0.031622777	-2.612995E+001
502	0.031841975	-3.121512E+001	0.031841975	-6.857381E+001	0.031841975	-4.924869E+000	163.9165000	0.031841975	-2.608348E+001
503	0.032062693	-3.121269E+001	0.032062693	-6.837923E+001	0.032062693	-4.908359E+000	163.7858000	0.032062693	-2.603914E+001
504	0.032284941	-3.119484E+001	0.032284941	-6.806219E+001	0.032284941	-4.893187E+000	163.6597000	0.032284941	-2.597946E+001
505	0.032508730	-3.118130E+001	0.032508730	-6.835199E+001	0.032508730	-4.879542E+000	163.5396000	0.032508730	-2.592757E+001
506	0.032734069	-3.118616E+001	0.032734069	-6.804609E+001	0.032734069	-4.863367E+000	163.3769000	0.032734069	-2.588164E+001
507	0.032960971	-3.116564E+001	0.032960971	-6.777147E+001	0.032960971	-4.846462E+000	163.2635000	0.032960971	-2.582879E+001
508	0.033189446	-3.118067E+001	0.033189446	-6.773519E+001	0.033189446	-4.832089E+000	163.1443000	0.033189446	-2.578395E+001
509	0.033419504	-3.115716E+001	0.033419504	-6.737858E+001	0.033419504	-4.815434E+000	163.0146000	0.033419504	-2.571817E+001
510	0.033651157	-3.115111E+001	0.033651157	-6.736260E+001	0.033651157	-4.795486E+000	162.8667000	0.033651157	-2.567042E+001
511	0.033884416	-3.112362E+001	0.033884416	-6.761449E+001	0.033884416	-4.780941E+000	162.7414000	0.033884416	-2.563006E+001
512	0.034119291	-3.112187E+001	0.034119291	-6.777756E+001	0.034119291	-4.766717E+000	162.6059000	0.034119291	-2.557982E+001
513	0.034355795	-3.112404E+001	0.034355795	-6.708829E+001	0.034355795	-4.746035E+000	162.4583000	0.034355795	-2.552035E+001
514	0.034593938	-3.110461E+001	0.034593938	-6.706160E+001	0.034593938	-4.729211E+000	162.3106000	0.034593938	-2.547237E+001
515	0.034833732	-3.108530E+001	0.034833732	-6.674399E+001	0.034833732	-4.710288E+000	162.1680000	0.034833732	-2.541411E+001
516	0.035075187	-3.108187E+001	0.035075187	-6.720643E+001	0.035075187	-4.694035E+000	162.0298000	0.035075187	-2.537497E+001
517	0.035318317	-3.108786E+001	0.035318317	-6.697188E+001	0.035318317	-4.671859E+000	161.8801000	0.035318317	-2.530667E+001
518	0.035563132	-3.106668E+001	0.035563132	-6.692443E+001	0.035563132	-4.656900E+000	161.7437000	0.035563132	-2.525038E+001
519	0.035809644	-3.104498E+001	0.035809644	-6.699283E+001	0.035809644	-4.635427E+000	161.5935000	0.035809644	-2.519187E+001
520	0.036057864	-3.102979E+001	0.036057864	-6.667844E+001	0.036057864	-4.614372E+000	161.4361000	0.036057864	-2.514385E+001
521	0.036307805	-3.101942E+001	0.036307805	-6.685900E+001	0.036307805	-4.594636E+000	161.2998000	0.036307805	-2.508667E+001
522	0.036559479	-3.101884E+001	0.036559479	-6.688287E+001	0.036559479	-4.581546E+000	161.1541000	0.036559479	-2.502962E+001
523	0.036812897	-3.101035E+001	0.036812897	-6.662932E+001	0.036812897	-4.557979E+000	160.9774000	0.036812897	-2.498235E+001
524	0.037068072	-3.099252E+001	0.037068072	-6.600485E+001	0.037068072	-4.536483E+000	160.8116000	0.037068072	-2.492329E+001
525	0.037325016	-3.098867E+001	0.037325016	-6.665884E+001	0.037325016	-4.517819E+000	160.6852000	0.037325016	-2.486230E+001
526	0.037583740	-3.098696E+001	0.037583740	-6.656931E+001	0.037583740	-4.496564E+000	160.5228000	0.037583740	-2.480487E+001
527	0.037844258	-3.096612E+001	0.037844258	-6.616000E+001	0.037844258	-4.475280E+000	160.3298000	0.037844258	-2.474945E+001
528	0.038106582	-3.094417E+001	0.038106582	-6.620989E+001	0.038106582	-4.454541E+000	160.2017000	0.038106582	-2.469456E+001
529	0.038370725	-3.095506E+001	0.038370725	-6.573666E+001	0.038370725	-4.433501E+000	160.0446000	0.038370725	-2.462943E+001
530	0.038636698	-3.093439E+001	0.038636698	-6.567820E+001	0.038636698	-4.411066E+000	159.8776000	0.038636698	-2.459517E+001
531	0.038904514	-3.091317E+001	0.038904514	-6.582448E+001	0.038904514	-4.385352E+000	159.7018000	0.038904514	-2.453136E+001
532	0.039174188	-3.089882E+001	0.039174188	-6.627908E+001	0.039174188	-4.364400E+000	159.5595000	0.039174188	-2.446812E+001
533	0.039445730	-3.088957E+001	0.039445730	-6.584995E+001	0.039445730	-4.341832E+000	159.4004000	0.039445730	-2.440216E+001
534	0.039719155	-3.089489E+001	0.039719155	-6.539571E+001	0.039719155	-4.315269E+000	159.2106000	0.039719155	-2.436019E+001
535	0.039994475	-3.084717E+001	0.039994475	-6.568629E+001	0.039994475	-4.293788E+000	159.0396000	0.039994475	-2.429542E+001
536	0.040271703	-3.085377E+001	0.040271703	-6.544585E+001	0.040271703	-4.272831E+000	158.8621000	0.040271703	-2.423063E+001
537	0.040550854	-3.084081E+001	0.040550854	-6.521011E+001	0.040550854	-4.242402E+000	158.7120000	0.040550854	-2.417631E+001
538	0.040831939	-3.083090E+001	0.040831939	-6.563300E+001	0.040831939	-4.219134E+000	158.5510000	0.040831939	-2.412079E+001
539	0.041114972	-3.082186E+001	0.041114972	-6.530949E+001	0.041114972	-4.193419E+000	158.3645000	0.041114972	-2.405302E+001
540	0.041399967	-3.081438E+001	0.041399967	-6.477759E+001	0.041399967	-4.170249E+000	158.2048000	0.041399967	-2.398864E+001
541	0.041686938	-3.080469E+001	0.041686938	-6.539656E+001	0.041686938	-4.143532E+000	158.0247000	0.041686938	-2.392112E+001
542	0.041975898	-3.077769E+001	0.041975898	-6.504144E+001	0.041975898	-4.112084E+000	157.8250000	0.041975898	-2.385596E+001
543	0.042266861	-3.076855E+001	0.042266861	-6.471320E+001	0.042266861	-4.089674E+000	157.6623000	0.042266861	-2.379297E+001
544	0.042559841	-3.075340E+001	0.042559841	-6.485025E+001	0.042559841	-4.058828E+000	157.4601000	0.042559841	-2.372457E+001
545	0.042854852	-3.074329E+001	0.042854852	-6.490440E+001	0.042854852	-4.018958E+000	157.1468000	0.042854852	-2.365901E+001
546	0.043151908	-3.071332E+001	0.043151908	-6.476769E+001	0.043151908	-3.995608E+000	157.0439000	0.043151908	-2.359369E+001
547	0.043451022	-3.069425E+001	0.043451022	-6.455083E+001	0.043451022	-3.970840E+000	156.9075000	0.043451022	-2.351979E+001
548	0.043752211	-3.070126E+001	0.043752211	-6.497964E+001	0.043752211	-3.940202E+000	156.6967000	0.043752211	-2.345382E+001
549	0.044055486	-3.067492E+001	0.044055486	-6.458813E+001	0.044055486	-3.904860E+000	156.4267000	0.044055486	-2.337433E+001
550	0.044360864	-3.066846E+001	0.044360864	-6.461475E+001	0.044360864	-3.870127E+000	156.2316000	0.044360864	-2.330921E+001
551	0.044668359	-3.066177E+001	0.044668359	-6.434752E+001	0.044668359	-3.847873E+000	156.0746000	0.044668359	-2.324344E+001
552	0.044977985	-3.064532E+001	0.044977985	-6.434019E+001	0.044977985	-3.819034E+000	155.8884000	0.044977985	-2.315713E+001
553	0.045289758	-3.064466E+001	0.045289758	-6.406987E+001	0.045289758	-3.785803E+000	155.6480000	0.045289758	-2.308960E+001
554	0.045603692	-3.062518E+001	0.045603692	-6.403507E+001	0.045603692	-3.736362E+000	155.3011000	0.045603692	-2.300550E+001
555	0.045919801	-3.058257E+001	0.045919801	-6.422987E+001	0.045919801	-3.718440E+000	155.2434000	0.045919801	-2.293703E+001
556	0.046238102	-3.058451E+001	0.046238102	-6.391066E+001	0.046238102	-3.685392E+000	154.9951000	0.046238102	-2.285881E+001
557	0.046558609	-3.058376E+001	0.046558609	-6.331833E+001	0.046558609	-3.651348E+000	154.8084000	0.046558609	-2.277893E+001
558	0.046881338	-3.056166E+001	0.046881338	-6.362525E+001	0.046881338	-3.596251E+000	154.3838000	0.046881338	-2.270573E+001
559	0.047206304	-3.053452E+001	0.047206304	-6.368557E+001	0.047206304	-3.578156E+000	154.3504000	0.047206304	-2.262250E+001
560	0.047533523	-3.052105E+001	0.047533523	-6.332664E+001	0.047533523	-3.546589E+000	154.1088000	0.047533523	-2.253690E+001
561	0.047863009	-3.052721E+001	0.047863009	-6.355300E+001	0.047863009	-3.508455E+000	153.8971000	0.047863009	-2.246058E+001
562	0.048194780	-3.049158E+001	0.048194780	-6.317439E+001	0.048194780	-3.469254E+000	153.6473000	0.048194780	-2.236967E+001
563	0.048528850	-3.047954E+001	0.048528850	-6.322570E+001	0.048528850	-3.430524E+000	153.4066000	0.048528850	-2.230063E+001
564	0.048865236	-3.046100E+001	0.048865236	-6.289039E+001	0.048865236	-3.390138E+000	153.1812000	0.048865236	-2.221419E+001
565	0.049203954	-3.044528E+001	0.049203954	-6.327574E+001	0.049203954	-3.350164E+000	152.9415000	0.049203954	-2.212173E+001
566	0.049545019	-3.043262E+001	0.049545019	-6.287495E+001	0.049545019	-3.311681E+000	152.7075000	0.049545019	-2.204484E+001
567	0.049888449	-3.042474E+001	0.049888449	-6.296121E+001	0.049888449	-3.270755E+000	152.4507000	0.049888449	-2.195839E+001
568	0.050234259	-3.039790E+001	0.050234259	-6.243599E+001	0.050234259	-3.225874E+000	152.1901000	0.050234259	-2.185973E+001
569	0.050582466	-3.038061E+001	0.050582466	-6.250526E+001	0.050582466	-3.185526E+000	151.9574000	0.050582466	-2.177410E+001
570	0.050933087	-3.037483E+001	0.050933087	-6.254899E+001	0.050933087	-3.140263E+000	151.6701000	0.050933087	-2.169348E+001
571	0.051286138	-3.034352E+001	0.051286138	-6.247882E+001	0.051286138	-3.098897E+000	151.4376000	0.051286138	-2.160755E+001
572	0.051641637	-3.034626E+001	0.051641637	-6.212981E+001	0.051641637	-3.055508E+000	151.1326000	0.051641637	-2.150689E+001
573	0.051999600	-3.030406E+001	0.051999600	-6.237705E+001	0.051999600	-3.008958E+000	150.8551000	0.051999600	-2.141941E+001
574	0.052360044	-3.029387E+001	0.052360044	-6.199807E+001	0.052360044	-2.964020E+000	150.5949000	0.052360044	-2.133371E+001
575	0.052722986	-3.028595E+001	0.052722986	-6.219448E+001	0.052722986	-2.920834E+000	150.3211000	0.052722986	-2.124115E+001
576	0.053088444	-3.026362E+001	0.053088444	-6.203914E+001	0.053088444	-2.868094E+000	150.0259000	0.053088444	-2.114701E+001
