!9/13/2017.11:18:55.AM
!RF.CORRECTION: 12.TERM.CAL
!AVERAGING.OFF
!IF.BANDWIDTH: 1KHZ
!NUMBER.OF.TRACES: 4
!TRACE:       	TRACE.1           	TRACE.2           	TRACE.3           	TRACE.4           
!PARAMETER:   	S11               	S12               	S21               	S22               
!GRAPH:       	LOGMAG            	LOGMAG            	LOGMAG.PHASE      	LOGMAG            
!SMOOTHING:   	OFF               	OFF               	OFF               	OFF               
!TIMEDOMAIN:  	NOT.INSTALLED     	NOT.INSTALLED     	NOT.INSTALLED     	NOT.INSTALLED     
PNT	FREQ1.GHZ	LOGMAG1	FREQ2.GHZ	LOGMAG2	FREQ3.GHZ	LOGMAG3	PHASE3.DEG	FREQ4.GHZ	LOGMAG4
384	0.014092888	-3.182604E+001	0.014092888	-9.134131E+001	0.014092888	5.543399E-001	-14.7393000	0.014092888	-2.952474E+001
385	0.014190575	-3.180551E+001	0.014190575	-8.695454E+001	0.014190575	5.574647E-001	-14.8424800	0.014190575	-2.949074E+001
386	0.014288940	-3.182840E+001	0.014288940	-1.035536E+002	0.014288940	5.630756E-001	-14.9518000	0.014288940	-2.947447E+001
387	0.014387986	-3.180317E+001	0.014387986	-1.083085E+002	0.014387986	5.655997E-001	-15.0439400	0.014387986	-2.945425E+001
388	0.014487719	-3.181808E+001	0.014487719	-9.559634E+001	0.014487719	5.667113E-001	-15.1653400	0.014487719	-2.942599E+001
389	0.014588143	-3.181500E+001	0.014588143	-9.754343E+001	0.014588143	5.712741E-001	-15.2484600	0.014588143	-2.940879E+001
390	0.014689263	-3.181115E+001	0.014689263	-8.696540E+001	0.014689263	5.759287E-001	-15.3541400	0.014689263	-2.938802E+001
391	0.014791084	-3.180306E+001	0.014791084	-9.482642E+001	0.014791084	5.737231E-001	-15.4609000	0.014791084	-2.938089E+001
392	0.014893611	-3.180022E+001	0.014893611	-9.289906E+001	0.014893611	5.780085E-001	-15.5753200	0.014893611	-2.934359E+001
393	0.014996848	-3.180994E+001	0.014996848	-9.567969E+001	0.014996848	5.806136E-001	-15.6823300	0.014996848	-2.931754E+001
394	0.015100802	-3.180941E+001	0.015100802	-9.419595E+001	0.015100802	5.828406E-001	-15.7869600	0.015100802	-2.928475E+001
395	0.015205475	-3.178475E+001	0.015205475	-9.083495E+001	0.015205475	5.844858E-001	-15.8728000	0.015205475	-2.928152E+001
396	0.015310875	-3.180322E+001	0.015310875	-9.345287E+001	0.015310875	5.928084E-001	-15.9906000	0.015310875	-2.925446E+001
397	0.015417005	-3.179778E+001	0.015417005	-8.954756E+001	0.015417005	5.903082E-001	-16.1331000	0.015417005	-2.922799E+001
398	0.015523870	-3.180460E+001	0.015523870	-8.790801E+001	0.015523870	5.952368E-001	-16.2254000	0.015523870	-2.920161E+001
399	0.015631476	-3.177923E+001	0.015631476	-9.343945E+001	0.015631476	5.986138E-001	-16.3493700	0.015631476	-2.918225E+001
400	0.015739829	-3.177781E+001	0.015739829	-9.600880E+001	0.015739829	6.017692E-001	-16.4435400	0.015739829	-2.916911E+001
401	0.015848932	-3.179071E+001	0.015848932	-9.155578E+001	0.015848932	6.069761E-001	-16.5540900	0.015848932	-2.913880E+001
402	0.015958791	-3.177994E+001	0.015958791	-9.284119E+001	0.015958791	6.134643E-001	-16.6613700	0.015958791	-2.911398E+001
403	0.016069413	-3.177040E+001	0.016069413	-9.071364E+001	0.016069413	6.144887E-001	-16.7666800	0.016069413	-2.908906E+001
404	0.016180800	-3.176919E+001	0.016180800	-9.643326E+001	0.016180800	6.212991E-001	-16.8903300	0.016180800	-2.906397E+001
405	0.016292960	-3.176238E+001	0.016292960	-9.104290E+001	0.016292960	6.258570E-001	-17.0328400	0.016292960	-2.902947E+001
406	0.016405898	-3.177642E+001	0.016405898	-1.104997E+002	0.016405898	6.230191E-001	-17.1336700	0.016405898	-2.900808E+001
407	0.016519618	-3.176410E+001	0.016519618	-1.010754E+002	0.016519618	6.311635E-001	-17.2362000	0.016519618	-2.898077E+001
408	0.016634127	-3.174747E+001	0.016634127	-9.263373E+001	0.016634127	6.314236E-001	-17.3940300	0.016634127	-2.896127E+001
409	0.016749429	-3.173279E+001	0.016749429	-9.572511E+001	0.016749429	6.345445E-001	-17.4630200	0.016749429	-2.892867E+001
410	0.016865530	-3.174954E+001	0.016865530	-9.452812E+001	0.016865530	6.420082E-001	-17.6162200	0.016865530	-2.889841E+001
411	0.016982437	-3.173455E+001	0.016982437	-9.373122E+001	0.016982437	6.436782E-001	-17.7327700	0.016982437	-2.886970E+001
412	0.017100153	-3.175466E+001	0.017100153	-9.431218E+001	0.017100153	6.468745E-001	-17.8557100	0.017100153	-2.885681E+001
413	0.017218686	-3.173676E+001	0.017218686	-9.043509E+001	0.017218686	6.540518E-001	-17.9642900	0.017218686	-2.883665E+001
414	0.017338040	-3.172752E+001	0.017338040	-9.238853E+001	0.017338040	6.588774E-001	-18.0729100	0.017338040	-2.878899E+001
415	0.017458222	-3.174352E+001	0.017458222	-9.521694E+001	0.017458222	6.605408E-001	-18.2268700	0.017458222	-2.876022E+001
416	0.017579236	-3.171238E+001	0.017579236	-1.003841E+002	0.017579236	6.638061E-001	-18.3437300	0.017579236	-2.874397E+001
417	0.017701090	-3.171121E+001	0.017701090	-9.855035E+001	0.017701090	6.728266E-001	-18.4430400	0.017701090	-2.870833E+001
418	0.017823788	-3.172954E+001	0.017823788	-9.120207E+001	0.017823788	6.753396E-001	-18.5881800	0.017823788	-2.868212E+001
419	0.017947336	-3.171886E+001	0.017947336	-1.000353E+002	0.017947336	6.789034E-001	-18.7145700	0.017947336	-2.864446E+001
420	0.018071741	-3.171375E+001	0.018071741	-9.244432E+001	0.018071741	6.851994E-001	-18.8445000	0.018071741	-2.861342E+001
421	0.018197009	-3.170398E+001	0.018197009	-9.586987E+001	0.018197009	6.890232E-001	-18.9717800	0.018197009	-2.858709E+001
422	0.018323144	-3.171715E+001	0.018323144	-9.318948E+001	0.018323144	6.920319E-001	-19.1012700	0.018323144	-2.855105E+001
423	0.018450154	-3.169733E+001	0.018450154	-9.789936E+001	0.018450154	6.967477E-001	-19.2410300	0.018450154	-2.852379E+001
424	0.018578045	-3.170151E+001	0.018578045	-8.879647E+001	0.018578045	7.055843E-001	-19.3478000	0.018578045	-2.850398E+001
425	0.018706821	-3.168149E+001	0.018706821	-1.065379E+002	0.018706821	7.120346E-001	-19.4823500	0.018706821	-2.846812E+001
426	0.018836491	-3.168553E+001	0.018836491	-1.092015E+002	0.018836491	7.153603E-001	-19.6197700	0.018836491	-2.844381E+001
427	0.018967059	-3.170300E+001	0.018967059	-9.836491E+001	0.018967059	7.169039E-001	-19.7573400	0.018967059	-2.841028E+001
428	0.019098533	-3.167148E+001	0.019098533	-8.626876E+001	0.019098533	7.237604E-001	-19.8800600	0.019098533	-2.837675E+001
429	0.019230917	-3.165188E+001	0.019230917	-9.272987E+001	0.019230917	7.273399E-001	-20.0249500	0.019230917	-2.835347E+001
430	0.019364220	-3.166158E+001	0.019364220	-1.029477E+002	0.019364220	7.319041E-001	-20.1669200	0.019364220	-2.832638E+001
431	0.019498446	-3.165495E+001	0.019498446	-9.614074E+001	0.019498446	7.381243E-001	-20.2883500	0.019498446	-2.829325E+001
432	0.019633603	-3.165614E+001	0.019633603	-9.124554E+001	0.019633603	7.459285E-001	-20.4389000	0.019633603	-2.826027E+001
433	0.019769696	-3.166372E+001	0.019769696	-9.389331E+001	0.019769696	7.522061E-001	-20.5924300	0.019769696	-2.821352E+001
434	0.019906733	-3.165568E+001	0.019906733	-9.454400E+001	0.019906733	7.550326E-001	-20.7115100	0.019906733	-2.818950E+001
435	0.020044720	-3.165313E+001	0.020044720	-1.022044E+002	0.020044720	7.593384E-001	-20.8664500	0.020044720	-2.815242E+001
436	0.020183664	-3.166188E+001	0.020183664	-9.763638E+001	0.020183664	7.690975E-001	-20.9843700	0.020183664	-2.812916E+001
437	0.020323570	-3.164325E+001	0.020323570	-9.885811E+001	0.020323570	7.751563E-001	-21.1225500	0.020323570	-2.808941E+001
438	0.020464446	-3.163181E+001	0.020464446	-9.894296E+001	0.020464446	7.816937E-001	-21.2717900	0.020464446	-2.805168E+001
439	0.020606299	-3.163943E+001	0.020606299	-9.196465E+001	0.020606299	7.858016E-001	-21.4300100	0.020606299	-2.801275E+001
440	0.020749135	-3.164806E+001	0.020749135	-9.035254E+001	0.020749135	7.921617E-001	-21.5760400	0.020749135	-2.796702E+001
441	0.020892961	-3.164861E+001	0.020892961	-1.015852E+002	0.020892961	7.979993E-001	-21.7102500	0.020892961	-2.794593E+001
442	0.021037784	-3.161688E+001	0.021037784	-9.064716E+001	0.021037784	8.051445E-001	-21.8656900	0.021037784	-2.791286E+001
443	0.021183611	-3.161928E+001	0.021183611	-1.038874E+002	0.021183611	8.132356E-001	-22.0311200	0.021183611	-2.786788E+001
444	0.021330449	-3.160143E+001	0.021330449	-9.045425E+001	0.021330449	8.185974E-001	-22.1594300	0.021330449	-2.784595E+001
445	0.021478305	-3.161337E+001	0.021478305	-9.138745E+001	0.021478305	8.230501E-001	-22.3156400	0.021478305	-2.778567E+001
446	0.021627185	-3.160253E+001	0.021627185	-9.238277E+001	0.021627185	8.298537E-001	-22.4783500	0.021627185	-2.775729E+001
447	0.021777098	-3.160535E+001	0.021777098	-9.727478E+001	0.021777098	8.382087E-001	-22.6318600	0.021777098	-2.771328E+001
448	0.021928049	-3.157847E+001	0.021928049	-9.333969E+001	0.021928049	8.450094E-001	-22.7651700	0.021928049	-2.768628E+001
449	0.022080047	-3.158777E+001	0.022080047	-9.434808E+001	0.022080047	8.546836E-001	-22.9231300	0.022080047	-2.764877E+001
450	0.022233099	-3.157841E+001	0.022233099	-9.821949E+001	0.022233099	8.606125E-001	-23.0726600	0.022233099	-2.760247E+001
451	0.022387211	-3.157920E+001	0.022387211	-1.063125E+002	0.022387211	8.673019E-001	-23.2388300	0.022387211	-2.757036E+001
452	0.022542392	-3.158756E+001	0.022542392	-8.987557E+001	0.022542392	8.737199E-001	-23.4038000	0.022542392	-2.753241E+001
453	0.022698649	-3.157391E+001	0.022698649	-1.083511E+002	0.022698649	8.834170E-001	-23.5702200	0.022698649	-2.749109E+001
454	0.022855988	-3.154968E+001	0.022855988	-9.362796E+001	0.022855988	8.853293E-001	-23.6927600	0.022855988	-2.744870E+001
455	0.023014418	-3.156064E+001	0.023014418	-9.419730E+001	0.023014418	8.981073E-001	-23.8980800	0.023014418	-2.740578E+001
456	0.023173946	-3.155964E+001	0.023173946	-9.078334E+001	0.023173946	9.057305E-001	-24.0260700	0.023173946	-2.736288E+001
457	0.023334581	-3.155430E+001	0.023334581	-9.749559E+001	0.023334581	9.107074E-001	-24.1927000	0.023334581	-2.732512E+001
458	0.023496328	-3.155722E+001	0.023496328	-9.221763E+001	0.023496328	9.200915E-001	-24.3473900	0.023496328	-2.729256E+001
459	0.023659197	-3.153031E+001	0.023659197	-9.011077E+001	0.023659197	9.282256E-001	-24.4953400	0.023659197	-2.725217E+001
460	0.023823195	-3.153494E+001	0.023823195	-9.287302E+001	0.023823195	9.368556E-001	-24.6628400	0.023823195	-2.721819E+001
461	0.023988329	-3.150460E+001	0.023988329	-9.034750E+001	0.023988329	9.456322E-001	-24.8198700	0.023988329	-2.717197E+001
462	0.024154608	-3.152288E+001	0.024154608	-1.010741E+002	0.024154608	9.556406E-001	-25.0080600	0.024154608	-2.713796E+001
463	0.024322040	-3.151700E+001	0.024322040	-9.163031E+001	0.024322040	9.659458E-001	-25.1827200	0.024322040	-2.711456E+001
464	0.024490632	-3.150681E+001	0.024490632	-1.036980E+002	0.024490632	9.729453E-001	-25.3399900	0.024490632	-2.707553E+001
465	0.024660393	-3.148843E+001	0.024660393	-9.178535E+001	0.024660393	9.850414E-001	-25.4980900	0.024660393	-2.705537E+001
466	0.024831331	-3.148928E+001	0.024831331	-8.681174E+001	0.024831331	9.940903E-001	-25.6672100	0.024831331	-2.701848E+001
467	0.025003454	-3.146658E+001	0.025003454	-9.757938E+001	0.025003454	1.003813E+000	-25.8228500	0.025003454	-2.699259E+001
468	0.025176769	-3.146469E+001	0.025176769	-9.260455E+001	0.025176769	1.015142E+000	-26.0111700	0.025176769	-2.695952E+001
469	0.025351286	-3.146750E+001	0.025351286	-1.015014E+002	0.025351286	1.023567E+000	-26.1865500	0.025351286	-2.693307E+001
470	0.025527013	-3.147077E+001	0.025527013	-1.069373E+002	0.025527013	1.035734E+000	-26.3750200	0.025527013	-2.690239E+001
471	0.025703958	-3.145796E+001	0.025703958	-8.781490E+001	0.025703958	1.044461E+000	-26.5473400	0.025703958	-2.687897E+001
472	0.025882129	-3.142244E+001	0.025882129	-9.360741E+001	0.025882129	1.056472E+000	-26.7390600	0.025882129	-2.683104E+001
473	0.026061535	-3.144916E+001	0.026061535	-9.117004E+001	0.026061535	1.065635E+000	-26.9364200	0.026061535	-2.679853E+001
474	0.026242185	-3.143848E+001	0.026242185	-9.748146E+001	0.026242185	1.080877E+000	-27.1136700	0.026242185	-2.677572E+001
475	0.026424088	-3.142107E+001	0.026424088	-9.138439E+001	0.026424088	1.087809E+000	-27.3250300	0.026424088	-2.673187E+001
476	0.026607251	-3.141224E+001	0.026607251	-8.759309E+001	0.026607251	1.098874E+000	-27.5006800	0.026607251	-2.669146E+001
477	0.026791683	-3.140720E+001	0.026791683	-1.002231E+002	0.026791683	1.105736E+000	-27.6597100	0.026791683	-2.665207E+001
478	0.026977394	-3.139944E+001	0.026977394	-8.935703E+001	0.026977394	1.122915E+000	-27.8666200	0.026977394	-2.661996E+001
479	0.027164393	-3.140404E+001	0.027164393	-9.586193E+001	0.027164393	1.135159E+000	-28.0911800	0.027164393	-2.657875E+001
480	0.027352687	-3.137812E+001	0.027352687	-9.837264E+001	0.027352687	1.144861E+000	-28.2735500	0.027352687	-2.653967E+001
481	0.027542287	-3.138084E+001	0.027542287	-9.343108E+001	0.027542287	1.156793E+000	-28.4647300	0.027542287	-2.649274E+001
482	0.027733201	-3.136473E+001	0.027733201	-9.397867E+001	0.027733201	1.172927E+000	-28.6445400	0.027733201	-2.645958E+001
483	0.027925438	-3.135270E+001	0.027925438	-8.674847E+001	0.027925438	1.183082E+000	-28.8349600	0.027925438	-2.642466E+001
484	0.028119008	-3.133978E+001	0.028119008	-9.331477E+001	0.028119008	1.192501E+000	-29.0446800	0.028119008	-2.635454E+001
485	0.028313920	-3.133856E+001	0.028313920	-9.560429E+001	0.028313920	1.205320E+000	-29.2433900	0.028313920	-2.631485E+001
486	0.028510183	-3.133494E+001	0.028510183	-9.709332E+001	0.028510183	1.217348E+000	-29.4442700	0.028510183	-2.626918E+001
487	0.028707806	-3.132019E+001	0.028707806	-9.395303E+001	0.028707806	1.231477E+000	-29.6541100	0.028707806	-2.622779E+001
488	0.028906799	-3.132060E+001	0.028906799	-1.030694E+002	0.028906799	1.244509E+000	-29.8546100	0.028906799	-2.618890E+001
489	0.029107171	-3.131647E+001	0.029107171	-9.152934E+001	0.029107171	1.254142E+000	-30.0332400	0.029107171	-2.612924E+001
490	0.029308932	-3.129463E+001	0.029308932	-9.791535E+001	0.029308932	1.272026E+000	-30.2729400	0.029308932	-2.609386E+001
491	0.029512092	-3.128410E+001	0.029512092	-1.114227E+002	0.029512092	1.288033E+000	-30.4588700	0.029512092	-2.604306E+001
492	0.029716660	-3.128561E+001	0.029716660	-9.538471E+001	0.029716660	1.298332E+000	-30.6940300	0.029716660	-2.600462E+001
493	0.029922646	-3.127460E+001	0.029922646	-9.979874E+001	0.029922646	1.311293E+000	-30.9075500	0.029922646	-2.594743E+001
494	0.030130060	-3.126781E+001	0.030130060	-9.655579E+001	0.030130060	1.328625E+000	-31.1056100	0.030130060	-2.589909E+001
495	0.030338912	-3.124865E+001	0.030338912	-1.011983E+002	0.030338912	1.343822E+000	-31.3425800	0.030338912	-2.585175E+001
496	0.030549211	-3.125891E+001	0.030549211	-9.048882E+001	0.030549211	1.354257E+000	-31.5453800	0.030549211	-2.580144E+001
497	0.030760968	-3.124213E+001	0.030760968	-9.291844E+001	0.030760968	1.371626E+000	-31.7505700	0.030760968	-2.574271E+001
498	0.030974193	-3.123411E+001	0.030974193	-9.973377E+001	0.030974193	1.384645E+000	-31.9819400	0.030974193	-2.570650E+001
499	0.031188896	-3.120493E+001	0.031188896	-9.171021E+001	0.031188896	1.401746E+000	-32.2014500	0.031188896	-2.566437E+001
500	0.031405087	-3.121502E+001	0.031405087	-9.490349E+001	0.031405087	1.412670E+000	-32.4172400	0.031405087	-2.560034E+001
501	0.031622777	-3.120469E+001	0.031622777	-8.915016E+001	0.031622777	1.429636E+000	-32.6493000	0.031622777	-2.554819E+001
502	0.031841975	-3.118786E+001	0.031841975	-9.262697E+001	0.031841975	1.445817E+000	-32.8644300	0.031841975	-2.549780E+001
503	0.032062693	-3.117792E+001	0.032062693	-9.400397E+001	0.032062693	1.463026E+000	-33.0922300	0.032062693	-2.544460E+001
504	0.032284941	-3.115955E+001	0.032284941	-9.628160E+001	0.032284941	1.476470E+000	-33.3070900	0.032284941	-2.538830E+001
505	0.032508730	-3.114156E+001	0.032508730	-9.199205E+001	0.032508730	1.496468E+000	-33.5260200	0.032508730	-2.532676E+001
506	0.032734069	-3.113229E+001	0.032734069	-9.411671E+001	0.032734069	1.510394E+000	-33.7769800	0.032734069	-2.528719E+001
507	0.032960971	-3.112677E+001	0.032960971	-8.919007E+001	0.032960971	1.530987E+000	-34.0015000	0.032960971	-2.522689E+001
508	0.033189446	-3.113432E+001	0.033189446	-9.058134E+001	0.033189446	1.544891E+000	-34.2412700	0.033189446	-2.517914E+001
509	0.033419504	-3.112921E+001	0.033419504	-9.684070E+001	0.033419504	1.563777E+000	-34.4759100	0.033419504	-2.512491E+001
510	0.033651157	-3.112934E+001	0.033651157	-9.637486E+001	0.033651157	1.581562E+000	-34.7395900	0.033651157	-2.506331E+001
511	0.033884416	-3.109177E+001	0.033884416	-9.471771E+001	0.033884416	1.599303E+000	-34.9716200	0.033884416	-2.501222E+001
512	0.034119291	-3.106880E+001	0.034119291	-9.430519E+001	0.034119291	1.619108E+000	-35.2140000	0.034119291	-2.495134E+001
513	0.034355795	-3.105676E+001	0.034355795	-9.713541E+001	0.034355795	1.640389E+000	-35.4663100	0.034355795	-2.489182E+001
514	0.034593938	-3.105216E+001	0.034593938	-9.520497E+001	0.034593938	1.654372E+000	-35.7267500	0.034593938	-2.484241E+001
515	0.034833732	-3.104398E+001	0.034833732	-9.211041E+001	0.034833732	1.669939E+000	-35.9666600	0.034833732	-2.478872E+001
516	0.035075187	-3.103198E+001	0.035075187	-8.656302E+001	0.035075187	1.693762E+000	-36.2227600	0.035075187	-2.473914E+001
517	0.035318317	-3.102630E+001	0.035318317	-9.738124E+001	0.035318317	1.713617E+000	-36.4839200	0.035318317	-2.466809E+001
518	0.035563132	-3.102041E+001	0.035563132	-9.442876E+001	0.035563132	1.730368E+000	-36.7557600	0.035563132	-2.462508E+001
519	0.035809644	-3.100113E+001	0.035809644	-9.144401E+001	0.035809644	1.752082E+000	-37.0097000	0.035809644	-2.455590E+001
520	0.036057864	-3.098500E+001	0.036057864	-9.162894E+001	0.036057864	1.769110E+000	-37.2553400	0.036057864	-2.451352E+001
521	0.036307805	-3.096991E+001	0.036307805	-9.521096E+001	0.036307805	1.791817E+000	-37.5230300	0.036307805	-2.446354E+001
522	0.036559479	-3.097415E+001	0.036559479	-9.453159E+001	0.036559479	1.805921E+000	-37.8082500	0.036559479	-2.440860E+001
523	0.036812897	-3.095705E+001	0.036812897	-9.878326E+001	0.036812897	1.829967E+000	-38.0659600	0.036812897	-2.436012E+001
524	0.037068072	-3.094090E+001	0.037068072	-1.059966E+002	0.037068072	1.850306E+000	-38.3546200	0.037068072	-2.431820E+001
525	0.037325016	-3.092023E+001	0.037325016	-9.652527E+001	0.037325016	1.871528E+000	-38.5910500	0.037325016	-2.428185E+001
526	0.037583740	-3.091388E+001	0.037583740	-8.565644E+001	0.037583740	1.892566E+000	-38.8595200	0.037583740	-2.424314E+001
527	0.037844258	-3.090373E+001	0.037844258	-9.226816E+001	0.037844258	1.912018E+000	-39.1489000	0.037844258	-2.420613E+001
528	0.038106582	-3.088835E+001	0.038106582	-9.041457E+001	0.038106582	1.932356E+000	-39.3964200	0.038106582	-2.417847E+001
529	0.038370725	-3.089776E+001	0.038370725	-1.027297E+002	0.038370725	1.953926E+000	-39.6704100	0.038370725	-2.416577E+001
530	0.038636698	-3.086374E+001	0.038636698	-9.380739E+001	0.038636698	1.975681E+000	-39.9307700	0.038636698	-2.415240E+001
531	0.038904514	-3.084639E+001	0.038904514	-9.146877E+001	0.038904514	2.001341E+000	-40.2042600	0.038904514	-2.413099E+001
532	0.039174188	-3.082627E+001	0.039174188	-9.529900E+001	0.039174188	2.023634E+000	-40.4884900	0.039174188	-2.411839E+001
533	0.039445730	-3.082806E+001	0.039445730	-9.099345E+001	0.039445730	2.042732E+000	-40.7483600	0.039445730	-2.410541E+001
534	0.039719155	-3.081110E+001	0.039719155	-9.308420E+001	0.039719155	2.071984E+000	-41.0134300	0.039719155	-2.409839E+001
535	0.039994475	-3.078516E+001	0.039994475	-1.019818E+002	0.039994475	2.091216E+000	-41.2862000	0.039994475	-2.408619E+001
536	0.040271703	-3.078860E+001	0.040271703	-8.862851E+001	0.040271703	2.114711E+000	-41.5754300	0.040271703	-2.407657E+001
537	0.040550854	-3.077000E+001	0.040550854	-8.795928E+001	0.040550854	2.144436E+000	-41.8185800	0.040550854	-2.406894E+001
538	0.040831939	-3.075476E+001	0.040831939	-9.966232E+001	0.040831939	2.172746E+000	-42.0901900	0.040831939	-2.405770E+001
539	0.041114972	-3.074353E+001	0.041114972	-9.798698E+001	0.041114972	2.202689E+000	-42.3875300	0.041114972	-2.403670E+001
540	0.041399967	-3.072470E+001	0.041399967	-9.015845E+001	0.041399967	2.231046E+000	-42.6473700	0.041399967	-2.402260E+001
541	0.041686938	-3.071397E+001	0.041686938	-9.876085E+001	0.041686938	2.258499E+000	-42.9251000	0.041686938	-2.400070E+001
542	0.041975898	-3.070317E+001	0.041975898	-9.340133E+001	0.041975898	2.290754E+000	-43.2353400	0.041975898	-2.397057E+001
543	0.042266861	-3.067020E+001	0.042266861	-8.881584E+001	0.042266861	2.318958E+000	-43.4908000	0.042266861	-2.395046E+001
544	0.042559841	-3.067694E+001	0.042559841	-9.360966E+001	0.042559841	2.350614E+000	-43.7980100	0.042559841	-2.392101E+001
545	0.042854852	-3.067237E+001	0.042854852	-9.805888E+001	0.042854852	2.381671E+000	-44.1091700	0.042854852	-2.388385E+001
546	0.043151908	-3.064480E+001	0.043151908	-9.468013E+001	0.043151908	2.418630E+000	-44.4205900	0.043151908	-2.384903E+001
547	0.043451022	-3.063001E+001	0.043451022	-9.076556E+001	0.043451022	2.449561E+000	-44.7078800	0.043451022	-2.380654E+001
548	0.043752211	-3.061887E+001	0.043752211	-9.007817E+001	0.043752211	2.486623E+000	-45.0189500	0.043752211	-2.378308E+001
549	0.044055486	-3.058619E+001	0.044055486	-9.203342E+001	0.044055486	2.521699E+000	-45.3330000	0.044055486	-2.372955E+001
550	0.044360864	-3.058595E+001	0.044360864	-8.657733E+001	0.044360864	2.559775E+000	-45.6359800	0.044360864	-2.368386E+001
551	0.044668359	-3.057181E+001	0.044668359	-1.007165E+002	0.044668359	2.594612E+000	-45.9645900	0.044668359	-2.364181E+001
552	0.044977985	-3.055548E+001	0.044977985	-9.365477E+001	0.044977985	2.629876E+000	-46.3019800	0.044977985	-2.359758E+001
553	0.045289758	-3.051972E+001	0.045289758	-9.481204E+001	0.045289758	2.672211E+000	-46.6481100	0.045289758	-2.354943E+001
554	0.045603692	-3.053202E+001	0.045603692	-8.831769E+001	0.045603692	2.708707E+000	-46.9778200	0.045603692	-2.350847E+001
555	0.045919801	-3.051296E+001	0.045919801	-8.912289E+001	0.045919801	2.745061E+000	-47.3253500	0.045919801	-2.345541E+001
556	0.046238102	-3.050045E+001	0.046238102	-9.409736E+001	0.046238102	2.785597E+000	-47.6857800	0.046238102	-2.341065E+001
557	0.046558609	-3.047111E+001	0.046558609	-9.418056E+001	0.046558609	2.832583E+000	-48.0271000	0.046558609	-2.336324E+001
558	0.046881338	-3.045591E+001	0.046881338	-8.741360E+001	0.046881338	2.872158E+000	-48.3953700	0.046881338	-2.330520E+001
559	0.047206304	-3.044000E+001	0.047206304	-9.263073E+001	0.047206304	2.916770E+000	-48.7760800	0.047206304	-2.325040E+001
560	0.047533523	-3.041863E+001	0.047533523	-9.516376E+001	0.047533523	2.957723E+000	-49.1752900	0.047533523	-2.320483E+001
561	0.047863009	-3.040630E+001	0.047863009	-1.169360E+002	0.047863009	3.006189E+000	-49.5541100	0.047863009	-2.314849E+001
562	0.048194780	-3.037820E+001	0.048194780	-9.530980E+001	0.048194780	3.050871E+000	-49.9629400	0.048194780	-2.309936E+001
563	0.048528850	-3.036516E+001	0.048528850	-9.661504E+001	0.048528850	3.096909E+000	-50.3993600	0.048528850	-2.305306E+001
564	0.048865236	-3.035140E+001	0.048865236	-8.876959E+001	0.048865236	3.144947E+000	-50.8085500	0.048865236	-2.299877E+001
565	0.049203954	-3.033591E+001	0.049203954	-9.089787E+001	0.049203954	3.191491E+000	-51.2451400	0.049203954	-2.294078E+001
566	0.049545019	-3.032087E+001	0.049545019	-9.553973E+001	0.049545019	3.239548E+000	-51.7112200	0.049545019	-2.289233E+001
567	0.049888449	-3.030128E+001	0.049888449	-9.169691E+001	0.049888449	3.289172E+000	-52.1765400	0.049888449	-2.283626E+001
568	0.050234259	-3.028128E+001	0.050234259	-8.981871E+001	0.050234259	3.337507E+000	-52.6765600	0.050234259	-2.277903E+001
569	0.050582466	-3.027013E+001	0.050582466	-8.988004E+001	0.050582466	3.384367E+000	-53.1770800	0.050582466	-2.272039E+001
570	0.050933087	-3.025128E+001	0.050933087	-9.225506E+001	0.050933087	3.433112E+000	-53.7012500	0.050933087	-2.267519E+001
571	0.051286138	-3.023361E+001	0.051286138	-9.097310E+001	0.051286138	3.472409E+000	-54.2220800	0.051286138	-2.261983E+001
572	0.051641637	-3.021271E+001	0.051641637	-9.013160E+001	0.051641637	3.518462E+000	-54.7877700	0.051641637	-2.256264E+001
573	0.051999600	-3.017592E+001	0.051999600	-8.685051E+001	0.051999600	3.563262E+000	-55.3554300	0.051999600	-2.251107E+001
574	0.052360044	-3.018645E+001	0.052360044	-9.273491E+001	0.052360044	3.605291E+000	-55.9171400	0.052360044	-2.246712E+001
575	0.052722986	-3.017024E+001	0.052722986	-9.810078E+001	0.052722986	3.644964E+000	-56.5049400	0.052722986	-2.240406E+001
576	0.053088444	-3.014514E+001	0.053088444	-1.013463E+002	0.053088444	3.691020E+000	-57.1064900	0.053088444	-2.235099E+001
577	0.053456436	-3.013647E+001	0.053456436	-8.884597E+001	0.053456436	3.729992E+000	-57.7237900	0.053456436	-2.229377E+001
578	0.053826978	-3.011216E+001	0.053826978	-9.259536E+001	0.053826978	3.772111E+000	-58.3688900	0.053826978	-2.224539E+001
579	0.054200089	-3.009814E+001	0.054200089	-9.787804E+001	0.054200089	3.807862E+000	-58.9914400	0.054200089	-2.218716E+001
580	0.054575786	-3.009131E+001	0.054575786	-9.036895E+001	0.054575786	3.848253E+000	-59.6619100	0.054575786	-2.213423E+001
581	0.054954087	-3.006814E+001	0.054954087	-9.415271E+001	0.054954087	3.885473E+000	-60.3427800	0.054954087	-2.206821E+001
582	0.055335011	-3.004386E+001	0.055335011	-1.006664E+002	0.055335011	3.926214E+000	-60.9975400	0.055335011	-2.202851E+001
583	0.055718575	-3.002937E+001	0.055718575	-9.903531E+001	0.055718575	3.963330E+000	-61.7002000	0.055718575	-2.196006E+001
